"","latitude","longitude","brightness","acq_date","acq_time","confidence","bright_t31","frp"
"57",38.4474,-122.3905,304.4,2014-01-09,"1838",59,287,15.6
"58",38.4418,-122.3855,301.4,2014-01-09,"1838",46,287,10.4
"59",35.6596,-120.591,303.5,2014-01-09,"1839",56,287.3,7.9
"60",40.4025,-121.817,306,2014-01-10,"1921",63,282.9,11.5
"61",39.6179,-122.0644,324,2014-01-10,"1921",83,282.1,33
"62",39.5022,-122.2263,304,2014-01-10,"1921",58,283.8,8.4
"63",39.6205,-122.0789,326.5,2014-01-10,"1921",84,281.5,36.7
"64",38.2248,-122.3296,303.6,2014-01-10,"1921",43,283.4,8.4
"65",38.0627,-121.1782,302.2,2014-01-10,"1921",51,284.1,9.8
"66",42.3593,-121.5802,320.1,2014-01-11,"0626",100,270.9,37.7
"67",42.3637,-121.5869,304,2014-01-11,"0626",49,270,17.4
"68",38.3129,-123.0019,301.8,2014-01-12,"1909",37,285.3,6.2
"69",37.3526,-120.7404,300.8,2014-01-12,"1909",42,285.9,5
"70",42.0713,-120.1732,300.4,2014-01-14,"1856",36,274.4,8.5
"71",42.0696,-120.1613,310.4,2014-01-14,"1856",66,274.2,15.1
"72",42.772,-122.6526,313.2,2014-01-14,"1856",73,275.1,21.4
"73",39.6292,-121.9418,305.1,2014-01-14,"1856",61,289.8,7
"74",36.212,-118.5326,316,2014-01-14,"1857",76,284.6,19.4
"75",34.0043,-117.41,310.9,2014-01-14,"1858",63,299.8,8.1
"76",33.6678,-116.0929,308.3,2014-01-15,"0559",74,285.2,12.3
"77",34.0914,-117.5311,300.6,2014-01-15,"0600",31,289.2,4.8
"78",36.2085,-118.5341,340.4,2014-01-15,"0600",100,281.4,49.2
"79",36.2174,-118.5361,326.9,2014-01-15,"0600",100,278.2,29.9
"80",34.1672,-117.8707,319.9,2014-01-16,"1845",52,299.8,12.9
"81",34.1655,-117.86,402.8,2014-01-16,"1845",100,315.3,266.9
"82",34.1639,-117.8491,378.6,2014-01-16,"1845",100,312.1,142.6
"83",34.1599,-117.8832,337.3,2014-01-16,"1845",89,300.8,35.3
"84",34.1583,-117.8725,342,2014-01-16,"1845",92,308,41.5
"85",34.1566,-117.8617,339.6,2014-01-16,"1845",91,305.9,37.4
"86",34.155,-117.8509,323.2,2014-01-16,"1845",64,304,15.5
"87",34.1533,-117.8401,314.8,2014-01-16,"1845",67,300.8,8.2
"88",34.1542,-117.9064,382.4,2014-01-16,"1845",94,304.1,160.7
"89",34.1526,-117.8958,402.1,2014-01-16,"1845",100,314.6,263.6
"90",34.151,-117.885,364.6,2014-01-16,"1845",100,308.6,95.7
"91",34.1493,-117.8742,343.5,2014-01-16,"1845",93,300.9,43.9
"92",34.1477,-117.8635,325,2014-01-16,"1845",35,298.9,16
"93",36.213,-118.5414,358.7,2014-01-16,"1845",99,289.6,87
"94",36.2114,-118.5305,348,2014-01-16,"1845",95,288.7,62
"95",34.1541,-117.8927,300.3,2014-01-17,"0547",20,288.9,6.7
"96",36.21,-118.5337,326.5,2014-01-17,"0548",100,279.9,35.9
"97",36.208,-118.5459,311,2014-01-17,"0548",81,277.6,17.7
"98",36.2195,-118.5357,304.5,2014-01-17,"0548",60,277.5,13.5
"99",42.7709,-122.6451,303.6,2014-01-17,"0550",55,274.2,14.9
"100",42.7034,-118.9305,313.3,2014-01-17,"1926",73,279.3,39.2
"101",42.7074,-118.9224,306.2,2014-01-17,"1926",63,278.6,26
"102",42.8015,-122.5818,327.7,2014-01-17,"1926",85,286.2,38.3
"103",42.7917,-122.5845,305.4,2014-01-17,"1926",61,285.5,12.6
"104",42.7989,-122.5676,340,2014-01-17,"1926",92,286.9,62.4
"105",42.7891,-122.5702,304,2014-01-17,"1926",58,284.7,11.1
"106",42.5178,-120.9943,307.4,2014-01-17,"1926",65,279.2,20.6
"107",34.1591,-117.8838,320.5,2014-01-18,"1833",67,304.4,15.2
"108",36.2197,-118.5312,306.4,2014-01-18,"1833",63,283.1,13.9
"109",36.2098,-118.5331,302.6,2014-01-18,"1833",51,283.2,10.6
"110",36.2137,-118.5425,308.3,2014-01-19,"0536",74,278.6,28.9
"111",42.7186,-123.7913,307,2014-01-19,"1914",65,277.5,11.4
"112",36.2178,-118.5376,304.9,2014-01-20,"0618",62,275.8,19.5
"113",36.2147,-118.5355,306.3,2014-01-20,"1820",63,282.5,26.9
"114",36.2103,-118.5428,300.9,2014-01-20,"1820",38,282,18
"115",39.5947,-122.1158,301.8,2014-01-21,"1902",49,289.7,4.4
"116",39.6321,-122.2508,310.2,2014-01-21,"1902",70,289.9,9.2
"117",39.6238,-122.0613,314.2,2014-01-21,"1902",74,290.3,12.7
"118",39.6255,-122.0729,309.9,2014-01-21,"1902",69,290.9,9.6
"119",39.6338,-122.2624,306.4,2014-01-21,"1902",63,290.4,6.4
"120",42.6976,-120.5111,303,2014-01-21,"1902",54,282.8,6.9
"121",36.1768,-120.1203,300.6,2014-01-21,"1903",39,287.6,2.7
"122",36.1747,-120.1083,304.8,2014-01-21,"1903",60,288,5.6
"123",36.1397,-120.1297,302.4,2014-01-21,"1903",52,291,3.8
"124",39.154,-122.1304,300.4,2014-01-21,"1903",36,289.3,3.8
"125",39.3221,-122.2097,303.3,2014-01-21,"1903",56,290.2,4.2
"126",39.411,-121.9923,315.2,2014-01-21,"1903",71,289,13.8
"127",42.6981,-118.9493,302.8,2014-01-22,"1944",54,279.3,46.2
"128",42.708,-118.9397,307.2,2014-01-22,"1944",65,279.5,65.7
"129",42.8962,-123.9105,316.7,2014-01-23,"1849",77,284.1,37.5
"130",42.1346,-120.2105,332.7,2014-01-23,"1849",88,274,41.8
"131",42.133,-120.1973,320.7,2014-01-23,"1849",37,274,24.2
"132",42.1253,-120.2127,365.6,2014-01-23,"1849",100,277.3,121.2
"133",42.1237,-120.1995,387.8,2014-01-23,"1849",100,279.6,220.5
"134",42.1207,-120.2197,315.4,2014-01-23,"1849",76,273.7,21.6
"135",42.119,-120.2065,369.1,2014-01-23,"1849",100,277.6,137.6
"136",42.1173,-120.1931,330.7,2014-01-23,"1849",87,273.4,38.9
"137",42.3181,-121.4396,309.8,2014-01-23,"1849",69,278.8,18
"138",39.8327,-122.0125,303.2,2014-01-23,"1850",55,291.4,6.3
"139",36.2183,-118.551,311.5,2014-01-23,"1851",33,280.4,12.3
"140",36.2094,-118.5531,348,2014-01-23,"1851",95,284.6,61.4
"141",36.2076,-118.5419,320.4,2014-01-23,"1851",70,282.8,20.2
"142",35.5005,-119.5295,320.4,2014-01-24,"0554",100,272.4,25.3
"143",42.7943,-122.5763,303.6,2014-01-24,"0556",56,279.2,12
"144",42.7929,-122.5745,301,2014-01-24,"1932",44,285.4,11.4
"145",42.9054,-123.9124,303.7,2014-01-24,"1932",57,287.2,9.6
"146",39.5018,-122.2296,308.2,2014-01-24,"1933",67,295.3,13.5
"147",35.4927,-119.5351,326,2014-01-24,"1934",76,284.9,130.7
"148",35.4969,-119.5389,324.6,2014-01-24,"1934",78,284.5,133
"149",35.4884,-119.5033,317.7,2014-01-24,"1934",68,284.5,94.8
"150",42.7367,-116.6367,342.3,2014-01-25,"1837",93,276.7,58.9
"151",42.7384,-116.65,321.2,2014-01-25,"1837",81,275.7,26.5
"152",35.5015,-119.533,334.3,2014-01-25,"1839",88,294.9,39.2
"153",35.4999,-119.5202,348.1,2014-01-25,"1839",95,294.9,69.3
"154",35.4918,-119.5348,309.9,2014-01-25,"1839",46,295.8,7.2
"155",35.4903,-119.5219,315.4,2014-01-25,"1839",68,293.9,12.8
"156",36.2196,-118.5267,310.9,2014-01-25,"1839",46,284.9,13
"157",36.2148,-118.5631,310.4,2014-01-25,"1839",60,282.4,13.8
"158",36.2133,-118.5516,313.8,2014-01-25,"1839",54,284.5,16.1
"159",35.4931,-119.5273,328.9,2014-01-26,"0541",100,280.9,63.9
"160",35.496,-119.5343,319.1,2014-01-26,"1922",78,287.1,50.5
"161",35.4911,-119.5114,312,2014-01-26,"1922",70,284.4,32.9
"162",35.5002,-119.5271,324.3,2014-01-27,"0624",100,280.7,46.8
"163",35.6364,-119.191,302,2014-01-27,"1827",42,287.1,7.2
"164",35.4979,-119.5247,326.4,2014-01-27,"1827",84,290,51.6
"165",35.6384,-119.1977,305.2,2014-01-27,"1827",42,286.7,10.2
"166",35.6157,-119.2008,302.9,2014-01-27,"1827",18,289,7.4
"167",35.4974,-119.5242,302.6,2014-01-28,"0529",50,275.9,34.9
"168",39.9873,-122.1901,302.5,2014-01-28,"1908",34,274.7,6.4
"169",39.9962,-122.1879,318.6,2014-01-28,"1908",79,275.3,18.9
"170",35.4925,-119.5147,310.1,2014-01-28,"1909",57,290.2,11.2
"171",35.4954,-119.5298,326.8,2014-01-28,"1909",84,293.6,36.5
"172",35.4935,-119.5254,303.3,2014-01-29,"0612",55,275.5,10.2
"173",35.5027,-119.5272,306.6,2014-01-29,"0612",69,275.7,12.5
"174",35.5001,-119.5309,301.8,2014-01-29,"1814",47,282.3,19.4
"175",40.4551,-121.7949,314.2,2014-01-30,"1856",74,269.9,18.8
"176",40.4567,-121.8077,313.4,2014-01-30,"1856",74,270.9,18.1
"177",37.7925,-121.0365,302.6,2014-01-30,"1857",53,287.7,5.2
"178",36.4527,-120.2774,306,2014-01-30,"1857",63,284.3,7.1
"179",42.2301,-122.1349,312.4,2014-01-31,"0602",85,270.4,18.3
"180",42.5138,-124.3847,321.3,2014-01-31,"0602",100,272.6,31.9
"181",42.0488,-121.8869,320.2,2014-01-31,"1938",75,271.2,58.4
"182",42.0441,-121.9067,308.5,2014-01-31,"1938",63,270.6,33.8
"183",38.9287,-122.7082,313.7,2014-01-31,"1939",74,283.3,46.3
"184",38.9294,-122.7137,311.3,2014-01-31,"1939",71,283.6,38.2
"185",39.1284,-122.1531,303.1,2014-01-31,"1939",55,291.5,15.6
"186",39.1227,-122.1274,303.3,2014-01-31,"1939",55,290.8,16.2
"187",38.8414,-122.1967,308,2014-01-31,"1939",66,290.2,30.2
"188",37.3253,-120.6945,301.2,2014-01-31,"1939",45,285.6,27.3
"189",37.3235,-120.6904,301.6,2014-01-31,"1939",48,285.7,28.1
"190",38.0792,-121.2017,301.2,2014-01-31,"1939",45,288,18.3
"191",38.0836,-121.1737,302,2014-01-31,"1939",50,288.6,20.8
"192",36.8622,-119.9773,301.1,2014-01-31,"1939",44,282.8,27.8
"193",36.5049,-119.9276,305.6,2014-01-31,"1940",62,283.8,44.1
"194",36.4978,-119.9372,307.9,2014-01-31,"1940",56,284.9,51.4
"195",38.4719,-121.5645,301.6,2014-02-01,"1844",48,288.7,7.4
"196",38.9242,-122.7254,302.8,2014-02-01,"1844",54,284.6,14.6
"197",38.9224,-122.7075,337.4,2014-02-01,"1844",90,285,81.5
"198",37.1263,-120.3167,304,2014-02-01,"1844",58,285.5,8.1
"199",37.4385,-120.7873,301.2,2014-02-01,"1844",46,286.2,6
"200",37.8984,-120.9814,301.2,2014-02-01,"1844",45,285.7,7.3
"201",37.2072,-121.0696,319.6,2014-02-01,"1844",79,288.5,22.6
"202",36.6741,-120.1389,300.2,2014-02-01,"1845",31,286.7,4
"203",36.632,-120.0341,339.2,2014-02-01,"1845",91,288,48.1
"204",36.6304,-120.0219,317.9,2014-02-01,"1845",78,286.2,17.6
"205",36.6806,-119.9193,315.9,2014-02-01,"1845",66,286.1,17.1
"206",36.6444,-119.9819,319,2014-02-01,"1845",79,286.2,20.3
"207",36.6397,-120.0201,326,2014-02-01,"1845",84,286,27.7
"208",36.604,-119.9648,328.2,2014-02-01,"1845",85,286.4,30.8
"209",37.0263,-120.3284,301.8,2014-02-01,"1845",49,285.7,6.6
"210",36.5293,-120.023,320.4,2014-02-01,"1845",70,286.7,18.7
"211",36.5277,-120.0109,314.2,2014-02-01,"1845",74,286.2,14
"212",36.5851,-119.5289,312,2014-02-01,"1845",72,286.2,12.5
"213",36.8221,-120.1615,301.7,2014-02-01,"1845",48,286.1,5.4
"214",36.8127,-120.1632,302.4,2014-02-01,"1845",49,286.2,5.6
"215",36.8703,-120.1211,307,2014-02-01,"1845",64,286.6,8.7
"216",36.8688,-120.1087,303.7,2014-02-01,"1845",57,286.4,6.3
"217",36.749,-120.0809,310.3,2014-02-01,"1845",70,285.8,11.2
"218",36.7459,-120.1319,310.3,2014-02-01,"1845",70,286.4,11.6
"219",36.7443,-120.1196,316.8,2014-02-01,"1845",77,286.1,17.4
"220",37.0358,-120.0957,300.5,2014-02-01,"1845",29,287.1,4.6
"221",36.8875,-120.1051,300.6,2014-02-01,"1845",10,286.2,4.1
"222",36.7031,-119.5292,312.7,2014-02-01,"1845",73,286.2,13.3
"223",36.7015,-119.5174,320.5,2014-02-01,"1845",80,286.3,20.8
"224",36.6866,-119.6724,301.1,2014-02-01,"1845",45,285.1,5.7
"225",36.6758,-119.5895,301.1,2014-02-01,"1845",45,285.2,5.3
"226",36.6851,-119.6606,300.5,2014-02-01,"1845",37,284.7,5.3
"227",36.5324,-120.0473,316.2,2014-02-01,"1845",36,287.9,14.8
"228",36.523,-120.049,318.9,2014-02-01,"1845",69,286.3,18.1
"229",35.9087,-119.7775,312.1,2014-02-01,"1845",72,290.1,10
"230",35.9072,-119.7659,318.2,2014-02-01,"1845",78,290.5,15.7
"231",36.348,-119.6965,303.9,2014-02-01,"1845",57,287.3,6
"232",36.3069,-119.7233,300.8,2014-02-01,"1845",40,286.7,4.3
"233",36.5014,-119.954,303.9,2014-02-01,"1845",57,286.1,6.4
"234",36.4998,-119.9419,312.4,2014-02-01,"1845",72,285.1,12.5
"235",36.4983,-119.9299,333.8,2014-02-01,"1845",89,286.7,38.3
"236",36.4967,-119.9179,304.8,2014-02-01,"1845",38,285.8,6.4
"237",35.4988,-119.5279,321,2014-02-01,"1845",81,290.5,19
"238",35.4973,-119.5165,305.6,2014-02-01,"1845",48,288.5,6.1
"239",36.7475,-119.5809,300,2014-02-01,"1845",20,285.9,4.6
"240",36.743,-119.6183,310.1,2014-02-01,"1845",70,285.7,11.4
"241",36.7123,-119.6,309,2014-02-01,"1845",68,285.2,10.7
"242",35.1393,-118.8518,311.7,2014-02-01,"1845",71,291.5,9.4
"243",35.5434,-119.1768,332.4,2014-02-01,"1845",88,290.4,32.2
"244",35.5419,-119.1656,305.4,2014-02-01,"1845",61,289.3,5.5
"245",35.5093,-119.3979,312.4,2014-02-01,"1845",72,288.6,11.1
"246",35.5109,-119.4092,308.6,2014-02-01,"1845",67,289.7,8.2
"247",35.9773,-119.3198,316.8,2014-02-01,"1845",77,284.8,17.1
"248",35.9758,-119.3085,317.4,2014-02-01,"1845",78,285.4,17.4
"249",36.5792,-119.3564,312.8,2014-02-01,"1845",73,287.1,13.6
"250",36.2392,-119.2841,304.9,2014-02-01,"1845",60,287.5,6.6
"251",36.2377,-119.2727,314.8,2014-02-01,"1845",75,288.3,13.9
"252",36.2089,-119.2667,306.2,2014-02-01,"1845",63,286.8,7.5
"253",36.3848,-119.2069,305.6,2014-02-01,"1845",62,284.5,8.7
"254",36.512,-119.9405,310,2014-02-03,"1832",69,282.4,18.6
"255",36.4478,-119.1205,300.1,2014-02-03,"1832",19,285.1,5
"256",36.3268,-119.1994,300.9,2014-02-03,"1832",24,283,6.9
"257",34.3746,-118.9176,314.1,2014-02-03,"1833",73,289.2,14.7
"258",34.3755,-118.9252,314.3,2014-02-03,"1833",75,289.7,14.8
"259",34.2741,-118.927,300.9,2014-02-03,"1833",32,289.2,4.3
"260",40.1577,-120.1577,314.1,2014-02-04,"1914",74,281.1,21
"261",37.9041,-120.9876,305.9,2014-02-04,"1915",62,280.2,13.2
"262",35.561,-119.1099,314.8,2014-02-04,"1915",75,288.4,27.4
"263",35.5571,-119.0903,310.3,2014-02-04,"1915",70,289.8,17.9
"264",39.5987,-122.021,301.4,2014-02-04,"1915",46,282,5.9
"265",36.5792,-119.3509,301.9,2014-02-04,"1915",50,278.3,13.4
"266",36.5811,-119.3557,302.9,2014-02-04,"1915",54,277.9,13.3
"267",35.4934,-119.5254,309.3,2014-02-04,"1916",68,289.8,16.3
"268",35.4915,-119.5316,301.8,2014-02-05,"1820",34,288.8,9.7
"269",40.4185,-124.1617,322.9,2014-02-06,"1902",72,279.6,29.1
"270",42.2242,-123.0931,320.7,2014-02-09,"1932",80,282.2,35.3
"271",42.1794,-119.9881,303.2,2014-02-10,"1837",55,276.6,15.4
"272",34.3657,-118.9507,311.8,2014-02-10,"1839",70,292.7,9.1
"273",34.3642,-118.9389,305.9,2014-02-10,"1839",54,292.6,4.5
"274",34.3447,-118.9841,311.5,2014-02-10,"1839",51,293.9,8
"275",36.362,-121.341,305.6,2014-02-10,"1839",56,289.2,10.4
"276",36.491,-120.126,305.7,2014-02-10,"1839",62,292.8,6.8
"277",36.771,-119.4767,322.8,2014-02-10,"1839",0,285.7,26
"278",35.3205,-119.3625,315.4,2014-02-10,"1839",74,297.2,10.7
"279",35.3189,-119.35,309.8,2014-02-10,"1839",52,296.6,5.4
"280",41.0764,-122.324,305.7,2014-02-11,"1920",0,269.1,12.6
"281",36.4013,-116.2612,310.3,2014-02-12,"1826",70,285.9,10.5
"282",42.0483,-120.0079,337.8,2014-02-13,"1908",88,274.3,48.7
"283",35.3555,-120.5494,314.3,2014-02-17,"1845",74,286.9,13.4
"284",35.3512,-120.5568,307.9,2014-02-17,"1845",64,286.7,8.9
"285",35.3496,-120.5448,305.7,2014-02-17,"1845",56,287.2,7
"286",35.938,-119.1033,309.5,2014-02-17,"1845",65,292.4,6.7
"287",34.5466,-118.5206,313.3,2014-02-17,"1845",66,301.2,6.1
"288",41.0681,-122.1144,305.5,2014-02-18,"0549",65,274.1,18.6
"289",41.0091,-122.1041,312.3,2014-02-18,"0549",85,273.5,25.6
"290",39.8328,-121.9522,300.2,2014-02-19,"1832",32,289.1,10.3
"291",41.353,-121.3946,319.8,2014-02-20,"1914",44,278.8,21.9
"292",41.3273,-121.4489,310.4,2014-02-20,"1914",70,277.4,15.3
"293",41.3186,-121.3973,303.1,2014-02-20,"1914",55,277.4,10.3
"294",38.9368,-120.743,301.4,2014-02-20,"1915",46,280.9,9.8
"295",36.8738,-119.9443,310.4,2014-02-20,"1915",70,289.7,14.8
"296",37.1438,-120.1986,305.7,2014-02-20,"1915",52,289.8,7.9
"297",37.1408,-120.1825,318,2014-02-20,"1915",78,291.5,24
"298",37.6614,-120.9095,324,2014-02-20,"1915",83,291.9,29.8
"299",37.757,-120.9217,301.7,2014-02-20,"1915",26,283.1,5.2
"300",37.747,-120.9246,304.4,2014-02-20,"1915",44,285.3,6.7
"301",36.7079,-119.6375,307.4,2014-02-20,"1915",65,291.6,10.7
"302",36.7085,-119.6432,307.8,2014-02-20,"1915",66,292,10.6
"303",37.0762,-119.9066,309.6,2014-02-20,"1915",69,293.8,11
"304",40.787,-122.918,307.1,2014-02-20,"1915",65,279.4,11.7
"305",40.7851,-122.906,315.2,2014-02-20,"1915",76,279.2,18
"306",39.7481,-122.0131,305.3,2014-02-20,"1915",61,287.2,6.9
"307",39.7549,-122.0184,302.2,2014-02-20,"1915",39,286.8,4.3
"308",36.5337,-119.7026,301.3,2014-02-20,"1916",42,277.3,5.7
"309",36.5309,-119.6908,304.1,2014-02-20,"1916",40,278.3,8.9
"310",36.5904,-119.5321,311.2,2014-02-21,"1820",66,292.1,21.6
"311",40.5907,-122.2769,310.3,2014-02-22,"1902",70,293.1,8.1
"312",40.5891,-122.265,311.5,2014-02-22,"1902",71,294,9
"313",38.663,-123.2645,300.2,2014-02-22,"1903",30,285.3,4.5
"314",36.7108,-120.0293,307.5,2014-02-22,"1903",58,294,5.2
"315",36.7325,-119.986,307.5,2014-02-22,"1903",57,294.8,4.5
"316",37.9003,-121.0083,309.1,2014-02-22,"1903",67,294.3,6.9
"317",37.6427,-120.7825,306.7,2014-02-22,"1903",64,292.1,5.2
"318",37.9547,-121.3593,301.5,2014-02-22,"1903",0,290.2,1.8
"319",36.7002,-119.6231,314.4,2014-02-22,"1903",72,296,10.4
"320",38.01,-121.0582,324.5,2014-02-22,"1903",83,295.6,19.7
"321",38.0083,-121.0469,310.2,2014-02-22,"1903",70,295.4,6.5
"322",40.9994,-122.0656,308.7,2014-02-24,"1850",67,288.4,12
"323",39.66,-122.6213,308.2,2014-02-24,"1850",52,291.6,9.7
"324",39.5214,-123.5867,306.9,2014-02-24,"1850",64,288.2,14.6
"325",39.5023,-122.2111,313.6,2014-02-24,"1850",74,297.9,9.8
"326",39.5213,-121.2636,313.3,2014-02-24,"1850",74,288.3,15.6
"327",39.5231,-123.6035,303.4,2014-02-24,"1850",56,288,10.9
"328",39.1744,-120.6248,302.1,2014-02-24,"1850",28,289.6,5.9
"329",39.5007,-122.1968,316.9,2014-02-24,"1850",77,297.8,13.2
"330",39.0997,-119.9252,342.2,2014-02-24,"1850",0,282.4,53.2
"331",39.098,-119.9134,308.8,2014-02-24,"1850",46,280.2,12.6
"332",41.0009,-122.0791,302.9,2014-02-24,"1850",44,289.1,6.5
"333",41.6346,-122.4082,305.6,2014-02-24,"1850",62,292.2,6.7
"334",40.5859,-122.27,317.5,2014-02-24,"1850",78,292.9,18.3
"335",34.9294,-118.3332,314.1,2014-02-24,"1851",50,301.5,3
"336",38.4918,-122.4429,310.4,2014-02-24,"1851",67,295.5,9.5
"337",38.4655,-122.3906,307.1,2014-02-24,"1851",61,295.1,6.4
"338",38.3247,-122.2249,302.6,2014-02-24,"1851",32,292.1,4.4
"339",38.1706,-121.3921,307.6,2014-02-24,"1851",58,296.8,5.8
"340",36.4427,-121.4475,312,2014-02-24,"1851",48,297.4,6.9
"341",36.0714,-120.9421,334.1,2014-02-24,"1851",86,301.7,28.1
"342",36.0623,-120.9439,317.3,2014-02-24,"1851",63,300.1,8.7
"343",38.0189,-120.5848,306.6,2014-02-24,"1851",63,293.2,5.5
"344",37.8687,-120.557,309.1,2014-02-24,"1851",67,295.3,6.5
"345",37.8671,-120.5454,309.9,2014-02-24,"1851",68,294.3,7.1
"346",38.0392,-121.0819,310.9,2014-02-24,"1851",69,295.6,7.4
"347",37.0068,-119.2332,304.1,2014-02-25,"0554",59,280.7,10.1
"348",42.1999,-120.0242,320.5,2014-02-25,"1932",75,284.1,50.2
"349",42.1879,-120.0295,315.1,2014-02-25,"1932",43,283.1,34.6
"350",42.1994,-120.0313,317.4,2014-02-25,"1932",78,284.3,43.9
"351",42.1939,-120.0064,325.1,2014-02-25,"1932",83,283.1,66.8
"352",42.8644,-118.9011,302.9,2014-02-25,"1932",53,288.7,14.1
"353",39.5213,-122.1034,318.6,2014-02-25,"1933",79,298.9,26.7
"354",39.4803,-122.0275,321.1,2014-02-25,"1933",81,296.6,37.8
"355",41.0446,-122.0314,314.1,2014-02-25,"1933",74,287.3,27.2
"356",41.0365,-122.0395,338.7,2014-02-25,"1933",91,289.9,87.7
"357",39.3341,-122.2264,313,2014-02-25,"1933",73,297.6,16.6
"358",41.0326,-122.0202,323,2014-02-25,"1933",51,288.5,42.2
"359",39.2797,-122.0879,328,2014-02-25,"1933",65,291.6,59.4
"360",39.4848,-122.0486,333.5,2014-02-25,"1933",89,297.7,73.6
"361",41.0333,-122.0354,347.7,2014-02-25,"1933",95,289.6,125.8
"362",39.0932,-119.9223,301.5,2014-02-25,"1933",30,282.2,28.8
"363",40.7624,-122.195,304.6,2014-02-25,"1933",0,288.1,13.2
"364",41.0611,-122.1103,300.2,2014-02-25,"1933",28,286,11
