"","latitude","longitude","brightness","acq_date","acq_time","confidence","bright_t31","frp"
"59",38.6895,-122.0191,303.6,2012-01-16,"1903",56,284.8,6.6
"60",38.6756,-121.9871,303.2,2012-01-16,"1903",55,285,6.6
"61",38.5599,-122.5311,302.8,2012-01-16,"1903",54,282.1,8.3
"62",35.6813,-119.5049,320.4,2012-01-17,"1808",80,282.2,116.2
"63",38.195,-121.6073,303.7,2012-01-18,"1850",47,284.3,6.7
"64",38.1788,-121.5901,305.3,2012-01-18,"1850",58,284.2,9.1
"65",34.0954,-117.5355,303.7,2012-01-18,"1851",51,290.9,4
"66",34.0891,-117.5307,305,2012-01-18,"1851",60,291,5.1
"67",33.3745,-116.837,321.9,2012-01-18,"1851",81,284.7,28.4
"68",33.3723,-116.8244,310.5,2012-01-18,"1851",70,284.7,15
"69",36.6007,-119.5156,301,2012-01-18,"1851",44,285,4.3
"70",36.7024,-121.7536,304.3,2012-01-18,"1851",58,284.4,7.7
"71",35.6539,-120.0487,305.8,2012-01-18,"1851",62,283.8,6.9
"72",36.0932,-118.6556,303.6,2012-01-18,"1851",57,276.1,9.4
"73",36.0834,-118.5326,315.1,2012-01-18,"1851",75,275.3,17.3
"74",36.7452,-119.6197,302.3,2012-01-18,"1851",50,284.2,4.8
"75",34.4058,-118.7515,310.5,2012-01-18,"1851",70,287.5,9.8
"76",36.5594,-119.5474,308.4,2012-01-18,"1851",67,284.9,8.6
"77",34.4041,-118.7405,303.3,2012-01-18,"1851",48,286.4,5.2
"78",35.9578,-119.1625,302.4,2012-01-18,"1851",52,283.5,5.3
"79",36.7363,-119.6216,307.6,2012-01-18,"1851",66,283.6,8.3
"80",33.7284,-116.1485,310.8,2012-01-20,"1839",67,294,6
"81",36.855,-120.1458,301,2012-01-21,"1921",36,283.6,13.7
"82",36.669,-120.1533,300.7,2012-01-21,"1921",28,278.2,17
"83",38.2845,-120.1935,303.7,2012-01-22,"0625",51,266.4,19.5
"84",36.672,-120.1467,301.2,2012-01-22,"1826",35,283.1,13.9
"85",36.6614,-120.0677,311.6,2012-01-22,"1826",71,283.1,32.5
"86",36.6692,-120.1544,309.1,2012-01-22,"1826",68,283,28.2
"87",36.5164,-120.0498,301.6,2012-01-23,"1909",48,287.4,6.7
"88",36.6707,-120.16,314.3,2012-01-23,"1909",75,285.6,19.2
"89",37.1183,-120.5292,307.8,2012-01-23,"1909",66,286.1,11.2
"90",34.7811,-118.4336,300.6,2012-01-25,"1857",35,288.7,2.5
"91",34.0948,-117.526,305.1,2012-01-25,"1857",54,294,4.2
"92",39.2271,-118.22,339,2012-01-26,"0600",100,273.6,49.1
"93",39.2181,-118.2181,314.9,2012-01-26,"0600",90,273.7,18.8
"94",39.2255,-118.2316,300.8,2012-01-26,"0600",34,272.8,9.5
"95",37.9535,-120.0079,313.4,2012-01-28,"0548",61,274.6,22.2
"96",37.9419,-120.0143,316.4,2012-01-28,"0548",83,274.3,25.9
"97",37.9436,-120.0054,319.2,2012-01-28,"0548",98,275,29.5
"98",37.941,-120.0198,303.9,2012-01-28,"0548",26,273.1,13.2
"99",37.9444,-119.9999,319.1,2012-01-28,"0548",98,275,29.8
"100",37.947,-119.9852,300.2,2012-01-28,"0548",9,275.3,10.7
"101",37.9463,-119.9909,312.8,2012-01-28,"0548",38,275,21
"102",37.9561,-119.9936,314.7,2012-01-28,"0548",64,273.8,23.6
"103",37.0288,-120.2114,301.5,2012-01-30,"1915",47,280.5,9.8
"104",36.6158,-118.0525,301.9,2012-01-31,"1820",50,286.6,7.5
"105",36.6176,-118.0724,300.8,2012-01-31,"1820",40,286.7,6.3
"106",35.3592,-118.9732,303.5,2012-02-01,"1903",52,290.5,4.4
"107",36.1763,-120.106,309.6,2012-02-01,"1903",69,290.7,9.1
"108",36.5156,-120.1259,334.8,2012-02-01,"1903",89,291.2,38.1
"109",36.5301,-120.1162,321.6,2012-02-01,"1903",81,291.6,19.8
"110",36.5321,-120.1281,318.8,2012-02-01,"1903",79,292.4,16.5
"111",36.5137,-120.114,310.5,2012-02-01,"1903",67,290.7,9.4
"112",36.5284,-120.3199,313.6,2012-02-01,"1903",74,291.2,12
"113",36.4293,-120.3389,327,2012-02-01,"1903",85,290.5,25.9
"114",34.984,-119.9051,301.4,2012-02-01,"1903",41,290.1,5.1
"115",36.4221,-120.353,306.7,2012-02-01,"1903",46,286.6,6.6
"116",36.3849,-120.1281,321.6,2012-02-01,"1903",47,293.6,17.9
"117",36.5229,-120.1116,315,2012-02-01,"1903",75,292.2,13.6
"118",36.4354,-121.3004,309.5,2012-02-01,"1903",69,272.4,11.9
"119",36.3829,-120.1162,324,2012-02-01,"1903",64,291.8,20.8
"120",36.3756,-120.1304,352.3,2012-02-01,"1903",97,294.8,71.4
"121",37.4631,-119.8267,307.8,2012-02-03,"1850",66,283,10.1
"122",37.1438,-120.5856,307.4,2012-02-03,"1850",62,283.6,7.8
"123",38.842,-119.0804,313.8,2012-02-03,"1850",74,282.3,13.1
"124",36.0115,-120.9189,302,2012-02-03,"1851",50,288,4.1
"125",35.7231,-120.6241,306.3,2012-02-03,"1851",63,289.5,6.5
"126",36.01,-120.9075,303.2,2012-02-03,"1851",55,288.4,4.5
"127",35.7246,-120.6353,300.5,2012-02-03,"1851",37,289.5,2.9
"128",37.7,-118.9024,310.4,2012-02-04,"1933",70,271.9,80.6
"129",37.702,-118.9066,313.1,2012-02-04,"1933",73,271.8,91.9
"130",38.0741,-121.7327,303.8,2012-02-04,"1933",0,288.6,14.4
"131",36.5259,-119.5292,305.8,2012-02-05,"1838",62,290.8,6.8
"132",36.6589,-120.0624,315.8,2012-02-05,"1838",76,289.4,18.1
"133",41.7158,-123.1076,316,2012-02-06,"1920",76,274.3,21.1
"134",42.4327,-120.9951,305.5,2012-02-06,"1920",61,277.2,13.5
"135",39.5655,-121.2695,318.3,2012-02-08,"1908",78,284.4,20.2
"136",39.7654,-122.6741,306.4,2012-02-08,"1908",64,280.7,10.4
"137",35.366,-119.2427,303.7,2012-02-08,"1909",42,291,5.2
"138",36.6219,-118.0666,329,2012-02-08,"1909",86,290.3,52.2
"139",36.3626,-119.2029,305.8,2012-02-08,"1909",62,290.4,8.8
"140",36.8125,-118.1438,302.7,2012-02-08,"1909",41,287.6,7.4
"141",35.5515,-119.1783,306.2,2012-02-08,"1909",58,292.8,8
"142",36.4069,-119.3815,301.4,2012-02-08,"1909",40,290.5,5.8
"143",35.5485,-119.1625,313.2,2012-02-08,"1909",72,293.6,16.6
"144",36.4692,-119.3888,306.8,2012-02-08,"1909",64,290.3,10.4
"145",36.1482,-119.1138,307.7,2012-02-08,"1909",66,288.9,12.5
"146",37.1045,-119.3948,300.2,2012-02-08,"1909",32,283.6,9
"147",36.7121,-120.4402,307,2012-02-08,"1909",64,291,8.3
"148",37.4636,-119.8347,300.2,2012-02-08,"1909",32,286.1,5.9
"149",38.4473,-120.914,301.1,2012-02-08,"1909",45,289.5,4.2
"150",38.4453,-120.9017,313.3,2012-02-08,"1909",73,289.6,13.5
"151",37.9914,-121.0797,306.3,2012-02-08,"1909",63,289.7,7.1
"152",37.1514,-120.5783,307.7,2012-02-08,"1909",66,289.8,9
"153",37.1537,-120.5913,301,2012-02-08,"1909",38,289.6,4.3
"154",36.0093,-119.9817,314.9,2012-02-08,"1909",75,294.7,14.4
"155",36.336,-119.7314,303.3,2012-02-08,"1909",56,289.4,6
"156",37.4618,-119.8276,304.7,2012-02-08,"1909",60,286.3,9.5
"157",37.1821,-119.7113,314.7,2012-02-08,"1909",75,289.6,18.5
"158",36.4045,-119.8176,303.4,2012-02-08,"1909",56,291.4,5.5
"159",33.301,-117.3916,316,2012-02-10,"0516",92,283.7,98.6
"160",33.2929,-117.4264,321.2,2012-02-10,"0516",100,284.4,126
"161",42.1507,-123.093,304.3,2012-02-10,"1855",59,282.2,11.4
"162",42.1523,-123.107,306,2012-02-10,"1855",63,282.7,13.1
"163",38.4384,-120.9038,309,2012-02-10,"1856",68,290.4,7.6
"164",38.0923,-120.5519,308,2012-02-10,"1856",66,292.1,7.1
"165",41.5966,-117.8918,313.3,2012-02-12,"1843",73,283.4,15.1
"166",41.5982,-117.9042,305.7,2012-02-12,"1843",62,283.4,9.1
"167",37.4154,-120.8348,300.8,2012-02-12,"1844",34,289.2,4
"168",37.4833,-120.7201,301.5,2012-02-12,"1844",43,288,5.1
"169",37.4398,-120.7893,301.8,2012-02-12,"1844",40,289.5,4.4
"170",36.7437,-119.9313,306.2,2012-02-12,"1845",63,287.5,6.8
"171",36.4492,-120.2748,306.4,2012-02-12,"1845",60,292,5.7
"172",36.7452,-119.9434,307.9,2012-02-12,"1845",66,288.8,7.9
"173",36.5223,-120.0545,307.4,2012-02-12,"1845",61,290.2,7.3
"174",36.5117,-119.419,303,2012-02-12,"1845",51,281.3,5
"175",36.1165,-120.1174,305.6,2012-02-14,"1832",54,280.9,13.8
"176",34.4139,-119.2704,304.9,2012-02-14,"1833",60,288.5,8.5
"177",34.363,-119.0104,302.2,2012-02-14,"1833",51,289.6,5.1
"178",41.6463,-123.0783,307.9,2012-02-15,"1914",66,276.9,12.7
"179",41.6482,-123.0902,309.4,2012-02-15,"1914",69,275.9,13.6
"180",37.7556,-120.916,304.9,2012-02-15,"1915",60,284.8,11.3
"181",37.9678,-121.1129,308.4,2012-02-15,"1915",67,286.6,13.1
"182",38.4461,-122.4118,305.9,2012-02-15,"1915",62,287.2,9.5
"183",38.5651,-122.7769,301.7,2012-02-15,"1915",48,287.2,6.2
"184",39.846,-121.9659,300.8,2012-02-17,"1902",42,287.8,3.9
"185",39.2022,-121.9816,329.6,2012-02-17,"1902",86,289.6,28
"186",39.2005,-121.9701,327.3,2012-02-17,"1902",85,290.4,25.4
"187",38.9955,-121.5766,300.8,2012-02-17,"1902",39,289.8,3.1
"188",38.9938,-121.5652,306.8,2012-02-17,"1902",64,291.4,6.6
"189",36.7369,-119.5652,329.9,2012-02-17,"1903",86,290.4,32.7
"190",38.0872,-120.5468,304.5,2012-02-17,"1903",59,289.7,5.8
"191",38.3602,-122.3493,307.3,2012-02-17,"1903",65,288.8,7.9
"192",38.3939,-122.0079,300.6,2012-02-17,"1903",39,290.3,3.3
"193",38.3923,-121.9966,300.2,2012-02-17,"1903",32,289.5,2.9
"194",38.38,-121.6025,306.2,2012-02-17,"1903",63,292.6,5.6
"195",36.7463,-119.5627,314.6,2012-02-17,"1903",75,290.8,14.7
"196",35.8679,-119.263,318.6,2012-02-17,"1903",78,294.5,17.4
"197",38.6431,-121.7184,340.7,2012-02-19,"1850",80,290.1,55.3
"198",38.6404,-121.7249,340.4,2012-02-19,"1850",92,290.3,54.4
"199",38.6387,-121.7117,328.2,2012-02-19,"1850",86,288.9,33.3
"200",36.8996,-120.062,304,2012-02-20,"1933",58,289.8,17.1
"201",36.9013,-120.0561,303.1,2012-02-20,"1933",55,290.2,14.7
"202",37.2198,-120.2241,303.1,2012-02-20,"1933",55,290.5,16
"203",36.5886,-118.0435,324.3,2012-02-21,"1839",83,272.7,25.8
"204",36.5901,-118.0552,320.3,2012-02-21,"1839",80,273.1,21.2
"205",36.2806,-119.1059,310,2012-02-22,"1921",66,295,22.8
"206",39.3763,-122.046,300.5,2012-02-22,"1921",22,281.7,5.6
"207",37.813,-120.9088,306,2012-02-22,"1921",56,290,12.6
"208",38.3465,-121.5403,300.2,2012-02-22,"1921",30,289.8,6.4
"209",35.9146,-119.1239,310,2012-02-23,"1826",62,295.2,11.2
"210",41.6192,-117.893,314.4,2012-02-24,"1908",75,288.5,17.5
"211",40.1025,-122.4246,310.3,2012-02-24,"1908",70,296,6.8
"212",40.1007,-122.413,323,2012-02-24,"1908",82,296.1,18
"213",42.1736,-123.0669,301.7,2012-02-24,"1908",49,282.1,6.1
"214",40.5467,-123.1793,304.8,2012-02-24,"1908",60,287.8,6.8
"215",40.4071,-121.9952,304.1,2012-02-24,"1908",58,292.4,4.6
"216",41.6116,-117.9014,305.9,2012-02-24,"1908",41,288.1,8.6
"217",42.7989,-123.3233,308.6,2012-02-24,"1908",67,279.7,12.6
"218",42.7275,-123.2706,304.7,2012-02-24,"1908",60,279.5,10.3
"219",42.5206,-123.6468,301.3,2012-02-24,"1908",46,279.8,8.1
"220",42.5223,-123.6593,305.8,2012-02-24,"1908",62,279.4,10.8
"221",39.4969,-122.1588,314,2012-02-24,"1909",74,297.6,8.3
"222",36.7438,-121.2661,314.1,2012-02-24,"1909",67,301.6,7.9
"223",37.324,-120.3249,310.1,2012-02-24,"1909",67,295.8,8
"224",37.1809,-119.7054,320.1,2012-02-24,"1909",79,294.1,22
"225",38.7909,-121.6801,309.3,2012-02-24,"1909",57,296.8,4.5
"226",35.4188,-119.0117,309.4,2012-02-26,"1857",52,295.6,5.2
"227",36.4762,-119.24,304.3,2012-02-26,"1857",52,291.9,5.2
"228",34.2146,-119.1385,310.6,2012-02-26,"1858",48,294.9,6.9
"229",34.2126,-119.1267,311.3,2012-02-26,"1858",55,295,7.8
"230",34.2053,-119.1407,310.5,2012-02-26,"1858",47,295,6.7
"231",34.2033,-119.1289,311.3,2012-02-26,"1858",58,294.5,7.6
"232",39.5317,-121.9133,306,2012-02-27,"1939",63,288.4,23.1
"233",40.1029,-122.4276,305.3,2012-02-27,"1939",61,288.8,19.7
"234",40.1028,-122.421,305.4,2012-02-27,"1939",61,289,19.8
"235",39.5278,-121.9093,304.4,2012-02-27,"1939",59,288.4,21.1
"236",39.3904,-122.231,309.4,2012-02-28,"1844",68,281.3,17.7
"237",39.201,-121.9513,305.6,2012-02-28,"1844",62,282.6,13.3
"238",39.1979,-121.7216,314.3,2012-02-28,"1844",65,282.1,21
"239",39.1993,-121.935,303.6,2012-02-28,"1844",56,281.2,11.9
"240",36.1706,-120.2057,307.7,2012-02-28,"1845",65,287.5,8.1
"241",37.1786,-119.6995,305.5,2012-02-28,"1845",46,277.6,8.7
"242",34.3957,-118.8638,321.8,2012-02-28,"1845",81,292.1,17.7
"243",34.3625,-118.9548,314.1,2012-02-28,"1845",74,288.4,12.1
"244",34.3941,-118.8531,305.6,2012-02-28,"1845",57,291.4,4.4
"245",34.361,-118.944,311.3,2012-02-28,"1845",71,288.6,9.7
"246",34.317,-118.8813,301,2012-02-29,"1928",34,288.2,15.7
"247",36.8388,-119.9837,304.4,2012-03-01,"1832",59,281.5,11.4
"248",35.4938,-119.4344,326.5,2012-03-01,"1833",80,290.8,37.7
"249",37.981,-121.0547,303.4,2012-03-02,"1915",56,288.5,7.7
"250",36.0084,-118.9718,302.7,2012-03-02,"1915",38,287.3,6.8
"251",39.9157,-122.1989,307.7,2012-03-04,"1902",66,294.4,5.5
"252",36.2055,-120.555,309,2012-03-04,"1903",43,292.9,7.2
"253",35.9879,-120.0949,347.3,2012-03-04,"1903",89,306.1,53.8
"254",36.7289,-120.2374,313.4,2012-03-04,"1903",48,298.7,8.6
"255",38.7457,-121.3942,309.2,2012-03-04,"1903",68,295.2,5.8
"256",39.2587,-122.1864,311.6,2012-03-05,"1945",47,298.4,27.8
"257",39.2603,-122.179,309.6,2012-03-05,"1945",49,297.8,22.1
"258",37.8049,-121.5991,329.7,2012-03-06,"1851",86,294.3,30.9
"259",37.8033,-121.5865,309.5,2012-03-06,"1851",69,292.7,8.3
"260",35.6731,-120.9165,300.2,2012-03-07,"0554",19,275.8,12.1
"261",38.2929,-120.8465,304.6,2012-03-08,"1838",0,293.3,7.6
"262",37.85,-120.9678,304.3,2012-03-08,"1838",46,293,6.8
"263",37.8482,-120.9512,309,2012-03-08,"1838",67,294.8,11.8
"264",39.3426,-121.9601,311.3,2012-03-08,"1838",71,294.9,17.5
"265",39.3449,-121.9452,320.1,2012-03-08,"1838",78,295.2,33.7
"266",39.4976,-121.8898,306.3,2012-03-08,"1838",57,294.5,10.6
"267",39.3408,-121.9398,313,2012-03-08,"1838",70,294.3,20.9
"268",39.4958,-121.8697,303,2012-03-08,"1838",39,291.7,6.7
"269",36.541,-119.1864,322.2,2012-03-08,"1839",79,294.3,20.4
"270",36.5426,-119.1995,318,2012-03-08,"1839",75,295.4,15.6
"271",41.9964,-121.8314,303,2012-03-09,"1920",46,289.7,5.1
"272",41.6214,-122.5434,307.4,2012-03-09,"1920",49,296.8,6
"273",41.8291,-118.2399,318.6,2012-03-09,"1920",79,295.7,30.6
"274",42.1923,-123.0688,302.9,2012-03-09,"1920",41,286.6,6.3
"275",41.8297,-118.2227,323.8,2012-03-09,"1920",82,296.7,39.7
"276",42.5388,-124.2287,325.4,2012-03-09,"1920",84,286.5,26.4
"277",42.5407,-124.241,306,2012-03-09,"1920",63,286.3,9.6
"278",42.1833,-123.0721,308.9,2012-03-09,"1920",68,286.8,10.4
"279",41.8246,-118.2191,324,2012-03-09,"1920",83,296.1,43.9
"280",39.5013,-122.2077,311.2,2012-03-09,"1921",63,300,7.8
"281",39.5015,-122.0952,370,2012-03-09,"1921",100,301.2,154.9
"282",39.4782,-122.026,308.4,2012-03-09,"1921",20,297.3,6.3
"283",39.4988,-122.0808,327.4,2012-03-09,"1921",80,299.1,26.6
"284",39.493,-122.1043,316.9,2012-03-09,"1921",75,297.7,12.5
"285",39.4904,-122.0899,324.5,2012-03-09,"1921",83,299,24.1
"286",39.4799,-122.032,312,2012-03-09,"1921",60,298.2,10
"287",39.4404,-122.044,315.3,2012-03-09,"1921",76,298,12
"288",36.2648,-119.1149,322.6,2012-03-10,"1826",79,297.7,32
"289",36.6148,-118.2089,310.6,2012-03-12,"1814",47,290.4,23.6
"290",36.6049,-118.2139,312.8,2012-03-12,"1814",61,289.3,29.6
"291",36.6032,-118.1923,313,2012-03-12,"1814",59,290.7,28.6
"292",33.3853,-116.84,318.3,2012-03-12,"1815",66,291,32
"293",33.3835,-116.8222,323.8,2012-03-12,"1815",75,291.1,42.3
"294",36.6802,-119.0671,305.7,2012-03-13,"1857",55,289.4,6.6
"295",33.6489,-117.4198,313.9,2012-03-13,"1858",50,292.9,16.8
"296",33.6462,-117.4056,319.8,2012-03-13,"1858",72,292.2,24.7
"297",33.65,-117.4111,323,2012-03-13,"1858",76,292,29.2
"298",34.4012,-118.8669,317.5,2012-03-13,"1858",61,294.3,14.1
"299",34.184,-118.9996,311.3,2012-03-13,"1858",64,291.1,8.9
"300",34.3991,-118.8547,324.5,2012-03-13,"1858",78,295.2,22.4
"301",34.3044,-118.8489,310,2012-03-14,"1802",39,294.1,34
"302",36.7998,-118.1406,319.4,2012-03-15,"1845",72,298,8.5
"303",34.3107,-118.8526,331.4,2012-03-15,"1845",85,301.9,22.8
"304",34.3123,-118.8633,322.9,2012-03-15,"1845",78,299.4,13
"305",36.7982,-118.1295,317,2012-03-15,"1845",41,299.4,5.9
"306",37.3038,-119.6792,308.2,2012-03-15,"1845",59,279.9,9.5
"307",33.6425,-117.4212,327.1,2012-03-15,"1845",80,295.5,23.7
"308",33.6407,-117.4104,343.6,2012-03-15,"1845",92,297.1,49
"309",35.8256,-119.2126,318,2012-03-15,"1845",65,301.1,6.9
"310",36.5614,-119.5506,314.2,2012-03-15,"1845",34,295.3,6.2
"311",39.4294,-122.2788,304.3,2012-03-18,"1915",59,287.4,6.3
"312",36.3869,-119.8536,301,2012-03-19,"1820",44,284.8,14.6
"313",37.3994,-120.8509,305.3,2012-03-20,"1903",45,293.3,4.7
"314",37.4149,-120.5966,307.4,2012-03-20,"1903",65,290,6
"315",36.5064,-120.0861,304.1,2012-03-20,"1903",39,290.8,4.3
"316",37.017,-120.3704,302.9,2012-03-20,"1903",54,289.6,5.1
"317",36.4852,-120.0163,307.6,2012-03-20,"1903",51,293.6,5.2
"318",36.7271,-120.2412,310.3,2012-03-20,"1903",66,294.4,8.6
"319",36.7193,-120.1938,307.4,2012-03-20,"1903",33,293,5.6
"320",36.7102,-120.1961,308.4,2012-03-20,"1903",49,290.8,5.9
"321",37.2945,-120.7163,307.6,2012-03-20,"1903",44,291,5.4
"322",34.404,-118.8568,311.3,2012-03-20,"1904",70,295.1,11.3
"323",39.4381,-118.7521,323.8,2012-03-22,"1850",80,302.2,14.1
"324",34.0953,-117.3892,315.3,2012-03-22,"1851",60,301.8,3.8
"325",38.2904,-121.7479,313.9,2012-03-23,"1933",70,292.3,32
"326",40.1086,-122.4046,300.8,2012-03-23,"1933",42,289,7.9
"327",36.9256,-120.0627,309,2012-03-24,"1838",52,294.3,5.4
"328",36.7599,-119.5174,310.6,2012-03-24,"1838",64,295.4,7.4
"329",36.2943,-119.185,315.9,2012-03-24,"1839",72,298.1,9.9
"330",36.2959,-119.1978,317.3,2012-03-24,"1839",74,298.4,11.5
"331",36.3945,-119.0951,311.3,2012-03-24,"1839",60,299.5,6.8
"332",35.1959,-119.3871,326.3,2012-03-24,"1839",79,305.8,16.2
"333",41.3671,-118.5335,320.3,2012-03-25,"1920",56,294.5,32.5
"334",36.2778,-119.1731,306.3,2012-03-26,"1826",63,285,13
"335",34.3999,-118.865,325.8,2012-03-27,"1910",84,293.7,42.2
"336",34.3965,-118.8474,319.4,2012-03-27,"1910",79,293.7,29.3
"337",34.396,-118.8417,313.1,2012-03-27,"1910",73,293.7,19.8
"338",34.3995,-118.8592,333.3,2012-03-27,"1910",88,293.8,62.9
"339",36.8364,-120.3256,305.3,2012-03-29,"1857",32,285.2,4
"340",36.391,-119.8727,311.3,2012-03-31,"1845",61,296.5,6.6
"341",39.1147,-121.917,316.9,2012-04-03,"1914",77,292.7,13.9
"342",39.1941,-121.7816,311.3,2012-04-03,"1914",71,292.6,10.5
"343",36.5183,-120.3684,320.5,2012-04-07,"1851",50,302.2,11.7
"344",36.956,-121.7998,313.2,2012-04-07,"1851",40,298.8,9.9
"345",41.8987,-121.3944,319.1,2012-04-09,"1837",79,284.1,32.3
"346",41.8969,-121.3732,328.1,2012-04-09,"1837",85,286.3,53
"347",41.4534,-116.9283,315.2,2012-04-09,"1837",72,289,8.3
"348",41.4481,-116.9361,312.7,2012-04-09,"1837",35,290,5.9
"349",37.9539,-121.3648,305,2012-04-14,"1857",34,290.5,4.6
"350",41.8478,-121.5502,334.6,2012-04-16,"1843",67,293.1,49.9
"351",41.843,-121.5392,324.8,2012-04-16,"1843",71,294.8,32.5
"352",35.9729,-119.2378,320.2,2012-04-16,"1845",73,297,14.9
"353",34.0974,-117.3912,320,2012-04-16,"1845",68,306.1,4.2
"354",38.2836,-121.1436,311.4,2012-04-18,"1832",69,292.3,16.7
"355",34.9764,-120.3163,310.7,2012-04-18,"1833",18,296.7,9.7
"356",33.4717,-117.4803,316.5,2012-04-18,"1833",38,299.6,9.9
"357",39.4556,-120.0916,310.3,2012-04-19,"1914",54,286.4,12.1
"358",40.2447,-122.5637,311.3,2012-04-19,"1914",68,292.7,5.9
"359",38.904,-121.3346,312.3,2012-04-19,"1915",56,298.2,7.4
"360",38.191,-121.1076,321.6,2012-04-19,"1915",78,296.1,18.4
"361",36.0343,-118.9483,317.7,2012-04-19,"1915",66,294.9,27.6
"362",36.0399,-118.9528,318.5,2012-04-19,"1915",67,295.4,27.5
"363",41.8692,-121.5201,309.4,2012-04-20,"1957",0,296.4,25.2
"364",42.4299,-120.9983,318.4,2012-04-21,"1902",72,303.8,7.8
"365",39.8288,-121.9832,317.4,2012-04-21,"1902",59,305,6.2
