"","latitude","longitude","brightness","acq_date","acq_time","confidence","bright_t31","frp"
"1",34.7691,-118.417,301.5,2013-01-04,"1851",46,286.4,3.2
"2",34.0963,-117.531,305.3,2013-01-04,"1851",61,290.2,6
"3",34.0902,-117.5295,301.2,2013-01-11,"1858",45,286.2,6.1
"4",35.7405,-119.0643,312.8,2013-01-15,"1833",73,281.9,20.8
"5",42.1447,-124.3038,302.7,2013-01-16,"1914",53,289.6,6.1
"6",37.3443,-118.3363,312.4,2013-01-16,"1915",72,288.1,26.1
"7",42.1698,-124.2381,328.2,2013-01-18,"1902",85,289.3,37.3
"8",42.1715,-124.253,338.2,2013-01-18,"1902",91,289.6,55.8
"9",35.3804,-120.047,307,2013-01-18,"1904",44,292.1,5
"10",39.3583,-122.6046,309.4,2013-01-20,"1850",69,292.1,13.3
"11",34.7644,-118.416,306,2013-01-20,"1851",46,292.3,3.7
"12",42.2963,-124.3645,324,2013-01-21,"1932",83,289.1,32.2
"13",42.8802,-124.3128,373.1,2013-01-21,"1932",100,289.6,171.7
"14",42.2936,-124.3501,329.7,2013-01-21,"1932",86,290.1,41.6
"15",42.8829,-124.3274,318.8,2013-01-21,"1932",79,285.3,24.9
"16",33.3221,-116.9589,305.8,2013-01-22,"1839",25,293.9,4.1
"17",34.0971,-117.5302,306.7,2013-01-22,"1839",57,294.1,3.8
"18",41.3769,-123.9769,305.7,2013-01-23,"0543",36,268.7,34.7
"19",41.377,-123.9703,312.5,2013-01-23,"0543",79,269.6,48.9
"20",36.4883,-121.4959,301,2013-01-25,"1909",40,290,4.2
"21",37.7678,-121.1083,302.1,2013-01-27,"1857",51,285.8,5.6
"22",36.8186,-120.7311,300.3,2013-01-27,"1857",28,285.6,4.3
"23",36.7234,-120.7127,309.4,2013-01-27,"1857",68,286.6,10
"24",37.6991,-120.9493,301.3,2013-01-27,"1857",46,284.9,5
"25",37.6391,-120.8535,301.2,2013-01-27,"1857",45,286.2,5
"26",36.3489,-119.1915,312.1,2013-01-27,"1857",72,284.2,12.9
"27",36.2031,-118.9815,307.2,2013-01-27,"1857",56,277.9,11.2
"28",35.7373,-119.2991,303,2013-01-29,"1845",54,277.8,7.3
"29",34.0955,-117.5284,303.4,2013-01-29,"1845",56,281.5,5.7
"30",34.5302,-117.9549,302,2013-01-29,"1845",50,282.1,4.4
"31",40.5186,-121.9697,313.3,2013-01-30,"1927",73,288,23.2
"32",37.6807,-120.7633,302.2,2013-01-30,"1927",51,288.5,13
"33",38.482,-122.3416,304.3,2013-01-30,"1927",55,288.3,11.8
"34",34.4128,-118.8109,322.1,2013-01-31,"1833",81,294.3,24.2
"35",34.3345,-119.2808,303.2,2013-01-31,"1833",53,292.1,5.4
"36",34.3527,-119.0785,313.6,2013-01-31,"1833",73,295.3,15
"37",34.5301,-117.9488,307.8,2013-01-31,"1833",66,291.7,6
"38",38.4579,-122.3983,301.2,2013-02-01,"1915",45,291.1,4.4
"39",38.2611,-122.334,300.9,2013-02-01,"1915",42,289.3,4.9
"40",39.9327,-121.66,312.2,2013-02-01,"1915",72,285.1,15.5
"41",36.2182,-121.2586,329.9,2013-02-01,"1916",87,293.5,42.8
"42",36.2156,-121.2446,309.9,2013-02-01,"1916",69,291,13.2
"43",36.2081,-121.2613,302.3,2013-02-01,"1916",36,291.3,5.4
"44",34.6899,-120.214,313.3,2013-02-01,"1916",74,293.5,22.5
"45",34.6934,-120.2319,310.9,2013-02-01,"1916",71,293.2,18.5
"46",36.3724,-120.1251,334.8,2013-02-03,"1903",89,291.9,38.5
"47",36.1843,-120.1104,305.3,2013-02-03,"1903",49,289.6,5.3
"48",36.173,-120.1007,314.9,2013-02-03,"1903",75,289.8,13.6
"49",36.1423,-120.1268,305.5,2013-02-03,"1903",56,291.8,5.9
"50",36.5288,-120.1228,343.3,2013-02-03,"1903",93,290.5,54.3
"51",36.5176,-120.1132,312.2,2013-02-03,"1903",66,289.5,11.2
"52",36.5143,-120.1323,301.2,2013-02-03,"1903",45,288.3,3.7
"53",36.5124,-120.1204,311.2,2013-02-03,"1903",71,287.5,11.1
"54",36.5233,-120.303,311.3,2013-02-03,"1903",71,289.5,10.3
"55",36.4281,-120.3459,337.7,2013-02-03,"1903",91,292.1,41.3
"56",36.4262,-120.3341,328.1,2013-02-03,"1903",85,293.1,26.3
"57",36.4189,-120.3482,318,2013-02-03,"1903",78,292.6,16.2
"58",36.417,-120.3364,312.4,2013-02-03,"1903",72,292.5,10.5
"59",36.3816,-120.1228,354.8,2013-02-03,"1903",98,293.7,80.9
"60",35.3764,-120.0435,307.5,2013-02-03,"1903",65,293.7,4.6
"61",35.3578,-118.9772,305.7,2013-02-03,"1903",48,290.7,6.4
"62",38.4861,-121.9773,300.3,2013-02-03,"1903",34,289.8,3.4
"63",39.8878,-121.51,302.3,2013-02-04,"1945",52,283.4,34.9
"64",39.887,-121.5153,303.4,2013-02-04,"1945",56,283.8,36.2
"65",40.1939,-121.5794,313.8,2013-02-05,"1850",74,269.5,21.5
"66",34.4166,-118.8151,308,2013-02-05,"1851",66,291.4,7.3
"67",34.3897,-118.9396,301.1,2013-02-05,"1851",36,290.1,3.6
"68",34.4148,-118.8041,308,2013-02-05,"1851",66,291.5,7.2
"69",34.3914,-118.9505,303.5,2013-02-05,"1851",55,290,5.1
"70",34.8059,-118.5262,313.6,2013-02-05,"1851",68,297.2,7.5
"71",36.8203,-118.1506,309.8,2013-02-05,"1851",69,293.9,6.7
"72",35.7428,-119.8974,307.5,2013-02-05,"1851",53,294.8,4.8
"73",35.7412,-119.8864,310.6,2013-02-05,"1851",70,293.7,7.3
"74",37.7335,-120.0957,301.9,2013-02-05,"1851",49,285.6,6.4
"75",37.7319,-120.0843,305.8,2013-02-05,"1851",62,285.4,8.7
"76",36.6083,-118.2149,339.7,2013-02-05,"1851",92,285.3,45.3
"77",36.6065,-118.2034,340.1,2013-02-05,"1851",92,287.6,45.2
"78",34.5279,-117.9525,312.7,2013-02-05,"1851",69,297,7
"79",42.4965,-120.5795,309.3,2013-02-06,"0556",77,269.1,16
"80",37.1802,-119.7134,303.1,2013-02-07,"1838",48,283.7,9.1
"81",36.2127,-120.2239,306.5,2013-02-07,"1839",64,288.8,9.6
"82",36.2143,-120.2381,310,2013-02-07,"1839",69,290.2,12.7
"83",36.5361,-120.4779,302.4,2013-02-07,"1839",47,290.4,5.6
"84",33.7281,-116.7052,309.8,2013-02-07,"1839",64,285.4,10.3
"85",36.63,-119.0244,301.3,2013-02-07,"1839",46,284.2,6.9
"86",36.6395,-119.0223,300.1,2013-02-07,"1839",25,284.1,6.1
"87",35.3178,-118.8765,311.6,2013-02-07,"1839",70,288.2,11.9
"88",33.3404,-116.894,325.5,2013-02-07,"1839",82,288,23.7
"89",34.0981,-117.5346,305.1,2013-02-07,"1839",59,293.3,3.6
"90",34.5244,-117.9513,312.3,2013-02-07,"1839",70,297,6.6
"91",33.3388,-116.8835,309.5,2013-02-07,"1839",58,287.9,9.3
"92",34.7713,-118.4209,306.5,2013-02-07,"1839",39,293.8,2.6
"93",39.3246,-121.1401,307.7,2013-02-08,"1921",66,280.1,18
"94",39.3215,-121.1244,316.5,2013-02-08,"1921",77,280.7,29.6
"95",38.4703,-122.3933,328.3,2013-02-08,"1921",81,286,39.7
"96",38.4677,-122.3793,311.7,2013-02-08,"1921",72,286.3,17
"97",34.5216,-117.9523,301.9,2013-02-11,"1815",49,285.8,10.1
"98",42.1282,-124.2463,303.9,2013-02-11,"1951",57,283.2,25.6
"99",39.2353,-122.2282,305.3,2013-02-11,"1951",61,290.9,39.7
"100",39.2405,-122.2314,305.5,2013-02-11,"1951",61,291.2,39.5
"101",42.0343,-119.9918,332,2013-02-12,"1855",0,271.3,34.3
"102",41.1701,-120.8151,315.5,2013-02-12,"1856",76,276.2,19.1
"103",39.7497,-122.1255,304.8,2013-02-12,"1856",60,285.6,7.6
"104",35.104,-119.1338,315.9,2013-02-12,"1857",75,290,13
"105",35.1021,-119.1221,312.1,2013-02-12,"1857",71,289.7,9.7
"106",36.8361,-118.1584,304.1,2013-02-12,"1857",50,288.2,5.3
"107",36.3693,-121.3471,303.6,2013-02-12,"1857",50,288.8,4.8
"108",36.9026,-119.8409,301.1,2013-02-12,"1857",44,288.2,4.4
"109",37.2885,-120.1874,301.7,2013-02-12,"1857",49,288.6,4.6
"110",37.2868,-120.1762,301.4,2013-02-12,"1857",46,288.8,4.5
"111",37.5089,-120.5503,302.2,2013-02-12,"1857",51,287.8,4.9
"112",36.4545,-119.8151,313.4,2013-02-12,"1857",74,287.5,12.1
"113",35.6232,-120.3612,316.1,2013-02-12,"1857",76,294.8,11.6
"114",37.7388,-120.1091,302.8,2013-02-12,"1857",54,280.8,7.6
"115",35.7423,-119.0685,317.1,2013-02-12,"1857",77,288.2,15.6
"116",35.7404,-119.0569,318.6,2013-02-12,"1857",78,291.1,17.2
"117",35.5424,-119.3744,303,2013-02-12,"1857",41,290.4,4.2
"118",35.5405,-119.363,303.2,2013-02-12,"1857",45,289.9,4.2
"119",35.8756,-119.3762,302.9,2013-02-12,"1857",19,291.3,2.9
"120",34.0948,-117.5271,305.2,2013-02-12,"1857",58,292.1,5.4
"121",42.0354,-120.0045,320.2,2013-02-13,"1938",60,277.8,84.4
"122",42.447,-120.5509,328.7,2013-02-14,"1843",86,273.8,48.7
"123",37.8184,-120.2414,301.7,2013-02-14,"1844",49,287.7,6.3
"124",36.736,-121.7565,306,2013-02-14,"1845",55,292.8,6.5
"125",36.7258,-121.7582,305.2,2013-02-14,"1845",49,293,5.8
"126",35.5207,-119.237,310.5,2013-02-14,"1845",66,289.8,8.1
"127",35.5191,-119.2258,306.6,2013-02-14,"1845",51,291.7,5.6
"128",35.4845,-119.2442,308.7,2013-02-14,"1845",62,291.2,7
"129",33.1418,-116.9081,306.7,2013-02-14,"1845",48,294.4,6.6
"130",34.0906,-117.5305,310.2,2013-02-14,"1845",65,296.6,4.6
"131",42.5778,-124.2212,323.8,2013-02-15,"1926",83,288.5,25.2
"132",42.1707,-124.3021,328.3,2013-02-15,"1926",86,290.5,30.7
"133",42.1272,-124.2529,302.3,2013-02-15,"1926",52,288.4,6.2
"134",42.5799,-124.2337,399.1,2013-02-15,"1926",100,298.4,280.3
"135",42.1685,-124.2889,345.7,2013-02-15,"1926",94,290.8,61.7
"136",42.1464,-123.1049,302.2,2013-02-15,"1926",51,283.9,8.9
"137",36.7401,-119.5202,303.6,2013-02-15,"1927",53,292.2,14.5
"138",39.9757,-122.6017,305.2,2013-02-15,"1927",61,292.5,8.3
"139",39.9726,-122.5853,304.8,2013-02-15,"1927",60,294,7.4
"140",39.2635,-122.2235,323.2,2013-02-15,"1927",76,297.5,30.4
"141",39.4343,-122.2154,307.9,2013-02-15,"1927",57,291.6,11.4
"142",39.4369,-122.2089,317.7,2013-02-15,"1927",77,291.9,24.6
"143",39.2563,-122.2438,315.2,2013-02-15,"1927",44,293.7,16.5
"144",39.2668,-122.2404,319.3,2013-02-15,"1927",59,296.4,23.4
"145",39.2529,-122.2269,324.7,2013-02-15,"1927",83,294.7,33.1
"146",39.2611,-122.2301,337.6,2013-02-15,"1927",91,298,63.9
"147",42.1434,-124.2433,323.8,2013-02-17,"1914",83,282.1,25
"148",40.4378,-122.1419,301.8,2013-02-17,"1914",49,289.1,5.4
"149",38.3776,-120.9586,302.6,2013-02-17,"1915",53,290.5,6.1
"150",37.3965,-121.4917,303.4,2013-02-17,"1915",56,291.8,5.9
"151",38.9069,-121.6088,310.1,2013-02-17,"1915",53,292.5,11.7
"152",38.3459,-122.3039,302.9,2013-02-17,"1915",53,290.9,4.7
"153",38.3481,-122.3164,304.9,2013-02-17,"1915",60,291.7,6.1
"154",38.3244,-122.4973,302.8,2013-02-17,"1915",52,290,5.8
"155",38.9803,-121.6096,303.7,2013-02-17,"1915",57,290.3,6.2
"156",39.4055,-122.0296,310.1,2013-02-17,"1915",69,290,10.5
"157",39.2696,-122.2106,304.5,2013-02-17,"1915",59,291.5,5
"158",36.6211,-119.0184,305.6,2013-02-18,"1820",59,287.5,20.8
"159",38.9212,-119.7874,300.9,2013-02-21,"1850",16,283,5.5
"160",39.0323,-121.3592,301.5,2013-02-21,"1850",47,287.1,5.9
"161",39.0015,-122.1357,303.7,2013-02-21,"1850",57,287.6,7.3
"162",39.0707,-122.1167,302.6,2013-02-21,"1850",47,287.2,5.5
"163",39.0034,-122.1429,302.8,2013-02-21,"1850",54,288,6.4
"164",39.4178,-122.2158,308.9,2013-02-21,"1850",68,287.8,12.4
"165",34.465,-119.2764,302.2,2013-02-21,"1851",47,288.9,4.9
"166",34.4118,-118.811,319,2013-02-21,"1851",79,293.2,14.9
"167",34.2431,-119.2145,312.7,2013-02-21,"1851",73,293.5,8.6
"168",34.4207,-118.8091,321.9,2013-02-21,"1851",81,292.6,18.5
"169",36.5197,-120.0073,304.2,2013-02-21,"1851",51,286.9,5.5
"170",36.1478,-121.0564,303.9,2013-02-21,"1851",57,290.6,4.1
"171",38.0131,-120.3527,300.1,2013-02-21,"1851",28,279.4,7.3
"172",37.9239,-120.5843,319.4,2013-02-21,"1851",45,287.9,16.8
"173",37.9223,-120.5724,318.8,2013-02-21,"1851",75,287.9,16.9
"174",42.2355,-123.6278,301.7,2013-02-22,"1932",49,281.7,10.6
"175",38.8528,-121.7904,301.6,2013-02-22,"1933",48,286.7,12.8
"176",38.8503,-121.7968,305.8,2013-02-22,"1933",62,288.1,19
"177",36.657,-119.922,304.7,2013-02-23,"1839",57,289.2,6.9
"178",36.6554,-119.908,309.9,2013-02-23,"1839",69,288.9,11.7
"179",34.9666,-119.8952,306.8,2013-02-23,"1839",63,289.5,8.7
"180",35.226,-118.8713,308.1,2013-02-23,"1839",50,291.7,4.8
"181",36.6105,-118.046,320.2,2013-02-24,"1921",80,286.1,63.6
"182",36.6044,-118.019,321.2,2013-02-24,"1921",81,286.6,67.9
"183",36.5912,-118.0236,350.6,2013-02-24,"1921",96,289.3,234.6
"184",36.5845,-118.0313,334.1,2013-02-24,"1921",89,287.2,125.6
"185",36.5785,-118.0041,315.1,2013-02-24,"1921",75,286.7,44.5
"186",40.4068,-122.1642,306.5,2013-02-24,"1921",64,287.5,9.8
"187",40.4059,-122.1701,300.5,2013-02-24,"1921",37,287.4,5.1
"188",39.0973,-119.9132,305,2013-02-25,"1826",43,276.7,26.1
"189",39.0956,-119.9212,313.6,2013-02-25,"1826",0,278.3,46.8
"190",34.093,-117.5302,308.7,2013-02-25,"1827",58,297,5.1
"191",33.315,-116.7166,306.7,2013-02-25,"1827",41,291.6,7.1
"192",33.3165,-116.7284,306.5,2013-02-25,"1827",39,290.6,7.4
"193",34.2425,-119.2141,307.9,2013-02-25,"1827",53,296.3,8.2
"194",39.8096,-121.5481,323,2013-02-26,"1908",82,285.5,23.1
"195",40.5888,-122.516,305.4,2013-02-26,"1908",61,283.6,8.3
"196",37.9962,-121.5846,301.9,2013-02-26,"1909",37,288.9,5.4
"197",38.207,-121.2171,307.6,2013-02-26,"1909",66,289,8.5
"198",36.9661,-121.5329,305.3,2013-02-26,"1909",49,293.5,4.1
"199",37.7556,-120.9132,302.8,2013-02-26,"1909",54,290.6,4.7
"200",36.2522,-119.2123,302.4,2013-02-26,"1909",51,290.5,5.9
"201",36.1844,-119.085,318.4,2013-02-26,"1909",78,289.9,26.6
"202",39.4158,-122.2262,311.5,2013-02-26,"1909",71,291.9,9.4
"203",39.414,-122.2147,308.5,2013-02-26,"1909",67,289.8,7.6
"204",36.1874,-119.1006,319.7,2013-02-26,"1909",79,289,28.8
"205",35.6119,-119.1601,306,2013-02-26,"1910",28,294.5,7.3
"206",35.5727,-119.1877,310,2013-02-26,"1910",56,294.2,11.5
"207",35.6193,-119.2628,304.5,2013-02-27,"1814",18,292.1,14.8
"208",39.3725,-122.188,303.5,2013-02-27,"1951",47,290.5,23.4
"209",39.3775,-122.191,302.3,2013-02-27,"1951",32,290.4,19
"210",40.4387,-122.1726,307.7,2013-02-28,"1856",66,290.8,7.3
"211",39.2595,-122.2142,312.7,2013-02-28,"1856",73,298,6.5
"212",39.2579,-122.2019,324.9,2013-02-28,"1856",83,296.5,19.4
"213",39.3929,-121.9713,308.4,2013-02-28,"1856",67,292.5,6.3
"214",36.4317,-119.433,305.5,2013-02-28,"1857",30,290.9,4.5
"215",36.274,-119.2048,306.4,2013-02-28,"1857",57,293.8,3.6
"216",36.4744,-119.239,308.9,2013-02-28,"1857",59,294.9,6.9
"217",36.6905,-121.5856,319.5,2013-02-28,"1857",75,295.5,12.9
"218",36.6432,-121.4461,318.5,2013-02-28,"1857",74,292.4,15.2
"219",37.9423,-121.181,309.8,2013-02-28,"1857",67,296.5,5.1
"220",37.6509,-121.0773,306.5,2013-02-28,"1857",62,293.5,4.2
"221",35.2458,-118.8695,315.1,2013-02-28,"1857",65,298.2,9.1
"222",35.2445,-118.9191,313.4,2013-02-28,"1857",59,297.3,7.8
"223",35.09,-118.9324,312.3,2013-02-28,"1857",60,298.5,6.6
"224",35.5762,-119.1846,313,2013-02-28,"1857",62,297.7,7.4
"225",35.2466,-119.1622,308.4,2013-02-28,"1857",24,294.7,6.3
"226",35.7425,-119.2994,316.1,2013-02-28,"1857",70,298.5,9.7
"227",35.7334,-119.3016,313.3,2013-02-28,"1857",52,297.8,7.4
"228",35.4259,-119.0093,324.7,2013-02-28,"1857",79,299.3,17.9
"229",35.4239,-118.9975,322.2,2013-02-28,"1857",77,299.7,15
"230",37.2392,-122.3692,305.4,2013-02-28,"1857",54,289.3,6.8
"231",38.3339,-121.6152,309,2013-02-28,"1857",68,292.5,6.4
"232",38.5199,-121.7679,309.9,2013-02-28,"1857",56,295.4,5.5
"233",38.5184,-121.7561,313.1,2013-02-28,"1857",68,294.4,7.8
"234",39.0347,-121.5592,303.6,2013-02-28,"1857",56,291.4,3.6
"235",39.0331,-121.5474,307.7,2013-02-28,"1857",66,291.4,6.4
"236",34.2058,-119.1343,314.2,2013-02-28,"1858",60,301.6,7.9
"237",33.9636,-117.4145,302.7,2013-03-01,"0559",51,282.8,7.9
"238",33.9726,-117.4163,340.7,2013-03-01,"0559",100,286,47.8
"239",33.9711,-117.4271,311.1,2013-03-01,"0559",82,282.4,12.9
"240",33.9815,-117.4181,311.4,2013-03-01,"0559",82,280.8,13.2
"241",39.1363,-121.7794,310.1,2013-03-01,"1939",53,297.9,22.1
"242",39.1306,-122.0462,305.8,2013-03-01,"1939",38,293.1,14
"243",39.1247,-122.0201,309,2013-03-01,"1939",67,292.3,22.1
"244",40.189,-122.8045,322.5,2013-03-01,"1939",82,278.6,61.7
"245",40.1867,-122.8124,316.6,2013-03-01,"1939",73,278.4,43.2
"246",37.6465,-121.2322,310.5,2013-03-04,"1832",70,289.6,21.1
"247",38.8846,-121.4743,302.8,2013-03-04,"1832",54,289.9,11.1
"248",36.6579,-119.9186,312,2013-03-04,"1833",66,295,13.8
"249",33.3118,-116.727,313.1,2013-03-04,"1833",63,295.3,8.5
"250",39.2687,-121.8658,303.6,2013-03-05,"1915",20,286,6.9
"251",37.3748,-120.7781,317.1,2013-03-05,"1915",77,295.4,17.3
"252",37.7903,-120.834,303.3,2013-03-05,"1915",50,288.7,4.7
"253",37.7876,-120.8194,303.7,2013-03-05,"1915",53,287.5,5
"254",37.6731,-121.2702,302.7,2013-03-05,"1915",50,289.9,5
"255",38.4455,-120.9029,309.6,2013-03-05,"1915",69,286.2,12.8
"256",37.7372,-120.1118,302.1,2013-03-05,"1915",51,286.5,8.8
"257",39.217,-121.9929,308.1,2013-03-05,"1915",63,283.1,10.3
"258",39.2148,-121.9802,306.1,2013-03-05,"1915",63,284,8.9
"259",39.1614,-121.7262,304.8,2013-03-05,"1915",60,280.9,8.6
"260",39.2803,-121.8759,302.8,2013-03-05,"1915",26,282.4,6.6
"261",39.2709,-121.8785,305.1,2013-03-05,"1915",49,283.8,8.3
"262",35.5741,-119.1678,320.3,2013-03-05,"1916",75,300.6,29
"263",37.4337,-120.5887,303.6,2013-03-07,"1903",57,282.6,7.9
"264",40.3327,-122.6885,304.2,2013-03-09,"1850",58,294.2,4.7
"265",39.5897,-121.507,301.7,2013-03-09,"1850",48,290.3,4.8
"266",40.4066,-122.1659,309.2,2013-03-09,"1850",68,293.9,10.9
"267",39.5912,-122.0504,309.7,2013-03-09,"1850",69,293.8,8.5
"268",39.5928,-122.0645,316.7,2013-03-09,"1850",77,293.8,15.9
"269",40.148,-118.4815,304.1,2013-03-09,"1850",52,291.7,2.6
"270",42.4119,-123.5423,300.5,2013-03-09,"1850",38,280.8,13.5
"271",37.9508,-121.3598,302,2013-03-09,"1851",20,290.6,2.4
"272",37.6457,-121.3496,311.8,2013-03-09,"1851",72,291.8,10.3
"273",41.748,-122.5174,303.2,2013-03-10,"1933",48,287.6,6.6
"274",39.3805,-122.2596,304.7,2013-03-10,"1933",36,280.5,15.2
"275",39.9122,-122.261,309.1,2013-03-10,"1933",68,292.5,16.3
"276",39.9074,-122.2561,313.7,2013-03-10,"1933",74,293,25.6
"277",39.808,-121.5577,303.3,2013-03-11,"1838",41,290.2,9.1
"278",36.9414,-118.1899,415.7,2013-03-11,"1839",100,308.5,393
"279",34.4163,-118.7673,320.5,2013-03-11,"1839",77,301.1,12
"280",36.9398,-118.1778,327.7,2013-03-11,"1839",83,302.4,20.3
"281",36.9506,-118.188,319,2013-03-11,"1839",49,298.8,10.3
"282",36.943,-118.2019,318.3,2013-03-11,"1839",64,298.6,8.7
"283",34.4255,-118.7656,326.8,2013-03-11,"1839",82,302.1,19
"284",36.948,-119.805,306.8,2013-03-11,"1839",58,293.9,5.8
"285",38.1756,-121.574,314.8,2013-03-12,"1921",68,299.9,12.1
"286",39.3676,-121.9569,314.9,2013-03-12,"1921",75,299.7,9.9
"287",39.3749,-121.9391,325.1,2013-03-12,"1921",83,301.4,23.8
"288",39.3775,-121.9538,374.7,2013-03-12,"1921",100,304.3,184.8
"289",34.3921,-118.9976,318.1,2013-03-13,"1827",69,304.8,14
"290",35.5724,-120.5166,317.2,2013-03-13,"1827",66,305.3,18.7
"291",41.5618,-122.4447,302,2013-03-14,"1908",44,286.1,3.4
"292",42.0946,-120.1108,321.8,2013-03-14,"1908",65,277.9,24
"293",36.8328,-120.3178,316.6,2013-03-14,"1909",76,287.2,19.1
"294",38.1986,-121.6073,303.5,2013-03-14,"1909",49,284.6,4.7
"295",39.2774,-121.7373,306.5,2013-03-14,"1909",51,290.9,4.3
"296",34.3951,-118.8298,318.7,2013-03-14,"1910",56,307,15.6
"297",42.07,-119.984,306.8,2013-03-15,"1813",56,288.3,38.7
"298",42.0682,-119.9457,307.9,2013-03-15,"1813",66,290.7,38.6
"299",40.3752,-122.5571,312.6,2013-03-16,"1856",73,297.5,8.9
"300",40.3736,-122.544,306.5,2013-03-16,"1856",64,296.4,3.9
"301",39.5414,-121.846,325.6,2013-03-16,"1857",84,299.9,18.8
"302",39.6451,-121.5801,306.5,2013-03-16,"1857",44,296.3,4.8
"303",39.5402,-121.909,356.7,2013-03-16,"1857",98,302.1,79.4
"304",39.5581,-121.8299,316.1,2013-03-16,"1857",69,298.5,8.9
"305",39.4371,-121.8242,309.5,2013-03-16,"1857",58,297.4,7.4
"306",39.5386,-121.8968,329.1,2013-03-16,"1857",86,299,24.5
"307",39.5506,-121.844,316.5,2013-03-16,"1857",76,299.3,9
"308",36.9718,-121.7597,308.9,2013-03-16,"1857",29,297.2,5.2
"309",36.9702,-121.7484,310.3,2013-03-16,"1857",39,297.2,6.4
"310",37.6304,-120.8767,312.7,2013-03-16,"1857",71,299.6,5.5
"311",36.1828,-119.6847,309,2013-03-16,"1857",35,295.2,6.1
"312",37.2238,-119.5903,304.9,2013-03-16,"1857",44,293.7,4.1
"313",38.7883,-122.1977,310.3,2013-03-16,"1857",66,298.1,6.2
"314",40.5776,-123.1535,302.8,2013-03-17,"1939",39,287.9,15
"315",41.775,-122.4061,309.4,2013-03-17,"1939",69,294.2,14.9
"316",41.941,-120.0682,316.2,2013-03-17,"1939",72,285.4,56.2
"317",41.9488,-120.0711,311.7,2013-03-17,"1939",72,285.6,46.5
