"","latitude","longitude","brightness","acq_date","acq_time","confidence","bright_t31","frp"
"89",38.3105,-122.0835,305.2,2008-02-15,"1857",61,289.8,6.8
"90",36.5954,-119.726,318.4,2008-02-15,"1857",78,292.1,14
"91",36.7377,-119.9871,302.3,2008-02-15,"1857",52,288.7,3.3
"92",36.774,-120.7183,305.4,2008-02-15,"1857",56,290.7,4.7
"93",36.6354,-119.5112,312.6,2008-02-15,"1857",73,290,10.3
"94",36.5886,-119.5054,305,2008-02-15,"1857",60,291,4.4
"95",36.8619,-120.1941,314.6,2008-02-15,"1857",75,288.8,11.7
"96",38.3178,-121.5208,304.6,2008-02-15,"1857",59,288.8,6.1
"97",36.9164,-119.8864,304.5,2008-02-15,"1857",59,288.4,5.7
"98",36.9147,-119.8753,336.7,2008-02-15,"1857",90,289.2,38.8
"99",36.8299,-119.925,301.8,2008-02-15,"1857",49,288.9,3.8
"100",37.491,-120.015,317.8,2008-02-15,"1857",78,285.4,17.1
"101",36.54,-119.6692,306.5,2008-02-15,"1857",64,291.1,5
"102",37.3802,-121.1425,316,2008-02-15,"1857",76,292.2,13.1
"103",37.3786,-121.1313,301.3,2008-02-15,"1857",30,290.5,2.8
"104",37.9569,-121.5759,302.3,2008-02-15,"1857",39,288,4.2
"105",39.0288,-121.4003,307.1,2008-02-15,"1857",65,287.7,8.4
"106",35.1633,-118.8939,310.6,2008-02-15,"1857",56,296.8,6.9
"107",35.1541,-118.8962,327.4,2008-02-15,"1857",84,297.5,24.5
"108",35.5122,-119.3237,304.6,2008-02-15,"1857",51,292.9,4.2
"109",35.3154,-119.3117,310.7,2008-02-15,"1857",66,297,5.9
"110",35.9361,-119.0218,302.5,2008-02-15,"1857",53,289.6,4.7
"111",35.8691,-119.2963,304.8,2008-02-15,"1857",60,292.6,4.1
"112",38.7458,-123.1123,302,2008-02-15,"1857",50,287.6,6.6
"113",38.6241,-122.4481,300.9,2008-02-15,"1857",37,290.2,4.4
"114",38.5106,-121.9927,305.6,2008-02-15,"1857",62,290.5,5.9
"115",34.0911,-117.5339,307.6,2008-02-15,"1858",66,294.1,6.2
"116",34.2176,-119.2268,304,2008-02-15,"1858",52,292.3,3.8
"117",36.5227,-119.3684,304.8,2008-02-16,"1940",60,292,32.9
"118",36.4649,-119.4428,304.2,2008-02-16,"1940",49,291.5,33.4
"119",36.4604,-119.4519,305.9,2008-02-16,"1940",59,291.5,41.4
"120",36.4656,-119.5809,311.8,2008-02-16,"1940",72,291.6,65.4
"121",36.4764,-119.5841,309.3,2008-02-16,"1940",68,291.8,52.7
"122",36.0831,-119.1852,303.7,2008-02-17,"1845",57,290.8,4.7
"123",36.0815,-119.1739,310.9,2008-02-17,"1845",71,291.8,9.4
"124",36.6635,-119.3959,307.9,2008-02-17,"1845",66,293.7,6.3
"125",37.1355,-120.0519,304.4,2008-02-17,"1845",59,290.1,5.3
"126",36.4572,-119.581,309,2008-02-17,"1845",68,291.3,7.5
"127",35.5304,-119.1154,328.8,2008-02-17,"1845",85,294.3,24.5
"128",35.5214,-119.1172,306.9,2008-02-17,"1845",35,295.5,3.9
"129",34.6046,-117.3379,309.2,2008-02-17,"1845",45,296.9,4.8
"130",42.5698,-124.2117,383.5,2008-02-18,"1926",100,291.1,194.5
"131",42.1837,-124.2455,340.1,2008-02-18,"1926",92,285.7,53
"132",42.1815,-124.2326,330.8,2008-02-18,"1926",87,286.1,37.2
"133",42.5677,-124.1997,332.5,2008-02-18,"1926",88,284.7,39.8
"134",38.5353,-120.5325,309.3,2008-02-18,"1927",68,279.4,31.9
"135",38.6379,-122.4579,306.6,2008-02-18,"1927",64,287.7,14.5
"136",40.4033,-122.3823,303,2008-02-18,"1927",54,288.8,7.5
"137",41.2274,-123.9321,304.1,2008-02-18,"1927",58,283.8,10.3
"138",35.5176,-119.1113,306.7,2008-02-18,"1928",49,293.4,12.9
"139",39.3621,-118.6542,316,2008-02-19,"1832",72,274.4,24.6
"140",33.4479,-116.1021,324.8,2008-02-19,"1833",82,288.4,20.4
"141",33.6138,-116.6265,309.5,2008-02-19,"1833",67,284.4,9.5
"142",36.6078,-119.9933,306.2,2008-02-20,"1915",55,283.9,14.4
"143",37.0411,-120.2818,301,2008-02-20,"1915",41,280.6,7.8
"144",37.0528,-120.2279,305.2,2008-02-20,"1915",61,283.5,11.9
"145",37.0497,-120.2119,304.4,2008-02-20,"1915",59,284.8,11.1
"146",35.6398,-120.0126,305.4,2008-02-22,"1903",61,286.8,8.9
"147",33.7413,-116.7498,307.8,2008-02-26,"1839",48,290.1,7.7
"148",33.7397,-116.7392,308,2008-02-26,"1839",50,290.3,7.8
"149",34.4662,-119.2055,306.8,2008-02-28,"1827",55,295.9,8.4
"150",36.7081,-120.1178,315.4,2008-02-29,"1909",74,296,13.9
"151",37.7298,-120.9862,306.1,2008-02-29,"1909",61,295,4.7
"152",37.4164,-120.6148,305.6,2008-02-29,"1909",57,293.8,5.2
"153",38.1977,-121.4458,315.3,2008-02-29,"1909",76,293.1,12.7
"154",38.1957,-121.4339,316.2,2008-02-29,"1909",76,292.7,13.5
"155",36.7297,-120.2399,304.7,2008-02-29,"1909",45,294.5,5
"156",39.2199,-121.6283,303.6,2008-02-29,"1909",56,290.3,3.5
"157",39.1344,-121.1059,307.7,2008-02-29,"1909",66,291.8,7.5
"158",38.2588,-121.7626,307.1,2008-02-29,"1909",65,292.9,6.4
"159",38.2569,-121.7509,302,2008-02-29,"1909",46,291.8,3.1
"160",39.5165,-118.755,304.2,2008-03-02,"1856",58,289.4,3.7
"161",36.0021,-119.553,303.4,2008-03-02,"1857",49,289.9,5.4
"162",35.252,-119.159,308.4,2008-03-02,"1857",46,294.2,7.1
"163",37.1528,-121.3248,300.3,2008-03-03,"1940",35,289.4,16.7
"164",37.541,-119.9582,308,2008-03-04,"1844",66,291.2,9
"165",38.4462,-120.8008,302.4,2008-03-04,"1844",52,291,5.4
"166",37.4946,-120.0129,309.8,2008-03-04,"1844",69,291.8,9.4
"167",37.9433,-120.4106,304.2,2008-03-04,"1844",58,292.9,4.9
"168",37.9418,-120.3974,311.3,2008-03-04,"1844",71,292.9,11.2
"169",37.6111,-121.3184,304.8,2008-03-04,"1844",60,292.2,6.4
"170",38.0795,-120.8867,304.8,2008-03-04,"1844",37,293.2,5.5
"171",38.0696,-120.8885,307.4,2008-03-04,"1844",65,292.6,7.8
"172",38.0795,-120.8801,305,2008-03-04,"1844",34,292.9,5.5
"173",39.433,-122.0477,302.5,2008-03-04,"1844",43,290,7
"174",39.4313,-122.0308,302,2008-03-04,"1844",34,291.2,6.1
"175",38.5257,-121.7794,308,2008-03-04,"1844",66,291.7,10.4
"176",39.1168,-121.6352,309.5,2008-03-04,"1844",69,294.3,10.5
"177",35.0996,-119.2123,334.4,2008-03-04,"1845",87,300.8,29.4
"178",34.2819,-118.9661,319.4,2008-03-04,"1845",79,295.7,12.8
"179",34.4642,-119.2132,309.9,2008-03-04,"1845",67,293.5,6.7
"180",34.2803,-118.9553,312,2008-03-04,"1845",71,295.4,6.4
"181",34.3822,-118.8949,331.4,2008-03-04,"1845",87,299.9,26.8
"182",34.3807,-118.8841,326.6,2008-03-04,"1845",83,297.4,20
"183",35.1194,-119.2882,314.6,2008-03-04,"1845",54,300.6,6.4
"184",34.3702,-118.875,325.4,2008-03-04,"1845",82,296.1,19.5
"185",34.4626,-119.2023,309.5,2008-03-04,"1845",67,294.2,6.7
"186",35.1011,-119.2234,321.3,2008-03-04,"1845",64,301.3,13.2
"187",36.3596,-119.2064,305.4,2008-03-04,"1845",55,293.6,4
"188",34.3776,-118.8625,318.1,2008-03-04,"1845",66,296.5,12.1
"189",34.3687,-118.8642,316.2,2008-03-04,"1845",50,295.1,10.3
"190",34.3204,-118.9138,315.5,2008-03-04,"1845",75,299.5,10
"191",34.3792,-117.6884,303.4,2008-03-04,"1845",56,272.8,8.8
"192",36.8732,-120.1781,308.6,2008-03-04,"1845",66,292.6,6.8
"193",36.2027,-121.2596,313.7,2008-03-04,"1845",70,293.5,12.6
"194",36.2021,-121.2659,305.2,2008-03-04,"1845",20,293.1,4.6
"195",35.6942,-119.2557,310.6,2008-03-04,"1845",49,295.6,6.7
"196",39.6096,-118.4423,300.3,2008-03-05,"0549",25,272.5,9.9
"197",42.9522,-120.7439,300.9,2008-03-05,"1926",0,280.3,10.7
"198",36.8707,-119.9407,303.7,2008-03-05,"1927",57,292.1,10
"199",38.2394,-120.8066,307,2008-03-05,"1927",56,291.3,18.1
"200",38.2351,-120.7858,306.3,2008-03-05,"1927",63,291.5,16.9
"201",38.1896,-121.1359,303.6,2008-03-05,"1927",57,292.5,9.2
"202",37.7159,-120.0514,303.4,2008-03-05,"1927",56,288.7,18.3
"203",37.7114,-120.0317,300.1,2008-03-05,"1927",29,288.5,14.1
"204",39.5937,-122.1039,309,2008-03-05,"1927",68,291.4,12.5
"205",39.5904,-122.0869,312.4,2008-03-05,"1927",72,292.1,16.7
"206",35.8053,-119.1379,306.9,2008-03-05,"1928",58,294.5,20.4
"207",38.7843,-119.3841,301.1,2008-03-06,"1832",44,277.9,9.1
"208",36.87,-118.1517,302.6,2008-03-06,"1832",38,284.8,4.7
"209",39.5846,-122.091,305.1,2008-03-07,"1915",57,285.2,6.8
"210",36.8602,-118.1387,310.4,2008-03-07,"1915",69,294.2,13.4
"211",39.6152,-122.0432,314.6,2008-03-07,"1915",71,277,15
"212",36.8643,-118.1582,312.3,2008-03-07,"1915",72,294.9,18.2
"213",39.6131,-122.0307,301.1,2008-03-07,"1915",37,274.3,5.3
"214",39.6244,-122.0407,329.2,2008-03-07,"1915",0,274.5,30.2
"215",40.7166,-121.9435,302,2008-03-09,"1902",50,288.1,5.2
"216",39.286,-122.1969,306.9,2008-03-09,"1902",63,294.6,4.5
"217",36.5704,-120.0713,310.5,2008-03-09,"1903",31,297.2,5.1
"218",36.5696,-120.0091,312.8,2008-03-09,"1903",27,299.3,7.3
"219",37.9968,-121.1608,308.4,2008-03-09,"1903",51,296.8,3.9
"220",36.247,-119.5753,308.3,2008-03-09,"1903",56,296.9,6.5
"221",36.7307,-120.2471,307.5,2008-03-09,"1903",35,294.4,6
"222",37.8927,-120.3852,322.3,2008-03-09,"1903",82,293.3,19.4
"223",37.8909,-120.3736,327.8,2008-03-09,"1903",85,293.7,26.1
"224",37.4519,-120.5262,304.2,2008-03-09,"1903",58,292.6,3.7
"225",37.9531,-121.3584,306.8,2008-03-09,"1903",0,293.7,3.5
"226",36.5081,-120.081,316.9,2008-03-09,"1903",75,296,12.6
"227",36.4817,-120.0379,314.9,2008-03-09,"1903",59,295,9.8
"228",36.1519,-119.7351,313.8,2008-03-09,"1903",65,300.5,7.4
"229",36.154,-119.7474,311.1,2008-03-09,"1903",48,297,4.7
"230",42.1795,-121.5144,310,2008-03-11,"1849",0,283.7,16.6
"231",41.3676,-122.8495,316.2,2008-03-11,"1850",76,287.1,24.3
"232",41.366,-122.8337,304,2008-03-11,"1850",58,286.9,9.6
"233",39.3877,-120.9054,308.4,2008-03-11,"1850",67,283.2,12.3
"234",39.6101,-122.0599,312.8,2008-03-11,"1850",63,274.2,17.8
"235",40.3717,-122.9086,306.1,2008-03-11,"1850",63,285.9,11.8
"236",39.3893,-120.9179,301.7,2008-03-11,"1850",39,283.3,7.5
"237",39.6085,-122.0456,347.4,2008-03-11,"1850",83,276.8,80
"238",39.4777,-121.1998,310.5,2008-03-11,"1850",70,276.4,14
"239",39.4682,-121.2017,316.5,2008-03-11,"1850",77,275.6,20.1
"240",39.3625,-120.8584,311.1,2008-03-11,"1850",71,285.2,14.4
"241",34.3562,-119.0066,314.4,2008-03-11,"1851",48,299.3,7.3
"242",36.8591,-118.1458,339.2,2008-03-11,"1851",90,302.1,34.5
"243",34.3188,-117.8384,303.3,2008-03-11,"1851",20,281.8,7.2
"244",37.0426,-120.7549,307.7,2008-03-11,"1851",66,288.7,7.8
"245",37.0411,-120.7432,310.5,2008-03-11,"1851",70,288.5,9.9
"246",33.6981,-116.6537,313.9,2008-03-11,"1851",62,295.5,13.6
"247",38.1825,-121.1513,305.8,2008-03-12,"1933",62,289.7,15
"248",37.9408,-120.397,305.4,2008-03-12,"1933",56,291.2,18.9
"249",39.5561,-122.1129,329.2,2008-03-12,"1933",86,293.3,57
"250",39.4737,-121.2046,303.9,2008-03-12,"1933",50,286.4,19.5
"251",39.5617,-122.1045,314.5,2008-03-12,"1933",48,292.8,19.4
"252",39.307,-122.2342,314.7,2008-03-12,"1933",75,293.2,22.3
"253",39.5502,-122.1085,320.3,2008-03-12,"1933",80,292,32.7
"254",39.3082,-122.2176,310.1,2008-03-12,"1933",40,293.2,13.2
"255",39.3124,-122.238,310.8,2008-03-12,"1933",47,293.6,13.8
"256",39.4674,-121.1869,301.1,2008-03-12,"1933",29,285.7,13.8
"257",40.7262,-122.233,303.9,2008-03-13,"1837",50,288.9,15
"258",40.73,-122.2266,307.9,2008-03-13,"1837",57,288.9,20.9
"259",39.2384,-122.209,306.3,2008-03-13,"1838",60,285.9,10.4
"260",35.1229,-119.2494,326.2,2008-03-13,"1839",78,292.1,23
"261",36.8737,-120.183,308.2,2008-03-14,"1921",63,292,15.1
"262",36.7655,-120.0546,309.8,2008-03-14,"1921",63,293.5,13.5
"263",37.4206,-119.8698,300.3,2008-03-14,"1921",33,288.4,10.4
"264",38.8125,-121.6053,323.2,2008-03-14,"1921",82,289.6,32.1
"265",38.8097,-121.59,339.8,2008-03-14,"1921",86,290.2,67.2
"266",36.6846,-119.3635,304.3,2008-03-14,"1921",44,291.8,11.5
"267",36.6435,-119.3531,316.6,2008-03-14,"1921",75,292.9,34.7
"268",36.5024,-119.2127,307.7,2008-03-15,"1826",45,286.1,15
"269",39.0126,-121.4872,307.4,2008-03-16,"1908",65,290.9,6.8
"270",39.1342,-122.141,316.5,2008-03-16,"1908",77,291.5,12.6
"271",39.1324,-122.1294,304.2,2008-03-16,"1908",39,289.8,3.5
"272",36.467,-119.7645,321.4,2008-03-16,"1909",81,291.1,23.9
"273",38.1928,-121.4174,304.8,2008-03-16,"1909",35,293.2,3.7
"274",37.1287,-120.0459,317.1,2008-03-16,"1909",77,296.1,17.2
"275",37.9095,-121.1592,307.2,2008-03-16,"1909",65,292.6,6
"276",37.8889,-120.3768,303.7,2008-03-16,"1909",57,291.9,6.6
"277",37.9526,-121.3616,303.5,2008-03-16,"1909",35,289.1,4.1
"278",37.4253,-120.869,302.8,2008-03-16,"1909",37,291.8,4
"279",37.4083,-118.4772,309.8,2008-03-17,"0612",78,271.2,20.9
"280",39.1599,-119.1926,304,2008-03-17,"1813",49,288.2,9.8
"281",39.4148,-122.2086,309.7,2008-03-17,"1951",49,293.5,36.8
"282",39.4198,-122.2134,311.5,2008-03-17,"1951",35,293.9,39.8
"283",39.2816,-122.1889,340.9,2008-03-17,"1951",92,295.2,246.2
"284",39.2718,-122.151,323.3,2008-03-17,"1951",72,293.3,104.7
"285",39.5792,-122.0915,308,2008-03-17,"1951",37,293.8,25.2
"286",39.2771,-122.154,327.3,2008-03-17,"1951",80,293.8,135.8
"287",39.2866,-122.192,335,2008-03-17,"1951",89,295.4,194.3
"288",39.1727,-122.2475,307.1,2008-03-17,"1951",59,293.7,22.3
"289",39.6006,-122.09,322.4,2008-03-18,"1856",82,289.5,21.1
"290",40.4405,-122.1194,300.5,2008-03-18,"1856",33,284.4,3.8
"291",39.5618,-122.0852,301,2008-03-18,"1856",43,282,3.4
"292",38.4414,-120.8042,306.4,2008-03-18,"1856",63,291.4,5.2
"293",37.7796,-120.8859,311.2,2008-03-18,"1856",67,296.4,5.4
"294",39.0605,-121.6204,302.2,2008-03-18,"1856",51,282,5.7
"295",33.2921,-116.3435,327.5,2008-03-18,"1857",71,308.4,24.1
"296",34.3769,-117.6908,311.6,2008-03-18,"1857",61,282,17.5
"297",37.1751,-121.7017,308.5,2008-03-18,"1857",35,295.6,4.3
"298",37.3187,-120.3226,313.9,2008-03-18,"1857",67,299.4,7.8
"299",36.6129,-119.578,319.5,2008-03-18,"1857",75,301.9,8.9
"300",36.7741,-120.0202,314.7,2008-03-18,"1857",70,295.1,8
"301",37.5422,-119.9644,313,2008-03-18,"1857",72,292.6,11
"302",36.6146,-119.5892,327.6,2008-03-18,"1857",83,302.7,17.7
"303",37.4648,-120.4954,311.8,2008-03-18,"1857",67,294.3,8
"304",37.4548,-120.4926,306.9,2008-03-18,"1857",60,294.3,3.9
"305",37.5408,-121.0209,303.1,2008-03-18,"1857",28,288.2,2.8
"306",36.7733,-119.5389,313.9,2008-03-18,"1857",70,298.2,7.5
"307",34.27,-117.1534,309.5,2008-03-18,"1857",40,293.2,11.2
"308",36.7828,-118.2856,336.8,2008-03-18,"1857",88,298,37.6
"309",35.2492,-119.1654,315.5,2008-03-18,"1857",48,302.8,9.7
"310",35.2473,-119.1539,313.3,2008-03-18,"1857",48,300.9,8.8
"311",33.739,-116.7395,311,2008-03-18,"1857",27,287.8,18.4
"312",35.1447,-119.2089,320.1,2008-03-18,"1857",70,307.1,11.1
"313",36.4997,-119.3302,328.8,2008-03-18,"1857",84,301.2,21.8
"314",36.4979,-119.3188,314.5,2008-03-18,"1857",66,300.9,6.6
"315",36.4995,-119.2119,313.7,2008-03-18,"1857",58,298.7,8.4
"316",37.3845,-120.7123,309.3,2008-03-19,"1939",63,297.4,22.5
"317",36.7768,-120.0358,312.1,2008-03-19,"1939",72,298,31.3
"318",39.0038,-121.4914,309,2008-03-19,"1939",68,290.3,26.8
"319",40.738,-122.2402,319.2,2008-03-20,"1843",60,286.5,34.3
"320",36.9351,-120.8391,317.3,2008-03-20,"1844",74,301.3,13.5
"321",36.8782,-120.1828,316.2,2008-03-20,"1844",43,296.6,11.5
"322",36.8745,-120.1901,318.8,2008-03-20,"1844",76,297,14
"323",36.7758,-120.0182,319.1,2008-03-20,"1844",77,298.8,11.8
"324",37.503,-119.9663,318,2008-03-20,"1844",78,292.8,16.4
"325",37.6397,-120.6892,304.5,2008-03-20,"1844",51,293.5,5.1
"326",37.0591,-120.0846,313.2,2008-03-20,"1844",73,297.7,7.1
"327",37.4959,-120.0256,301.8,2008-03-20,"1844",49,291.5,3.9
"328",37.9515,-120.399,306.4,2008-03-20,"1844",63,293,6.8
"329",37.8545,-120.4371,311,2008-03-20,"1844",71,296.4,8
"330",37.7022,-120.176,300.9,2008-03-20,"1844",20,289.8,3.8
"331",38.1944,-121.9344,302.1,2008-03-20,"1844",48,290.6,6.5
"332",38.1927,-121.9184,304.4,2008-03-20,"1844",56,290.7,8.5
"333",38.1418,-122.0971,301.6,2008-03-20,"1844",0,290.8,5.8
"334",34.503,-120.4571,304.6,2008-03-20,"1845",42,293.3,3.9
"335",34.0146,-117.5364,311,2008-03-20,"1845",33,298.5,2.7
"336",36.588,-121.2542,306.8,2008-03-20,"1845",40,291.5,8.7
"337",36.5864,-121.2409,312.2,2008-03-20,"1845",64,290.5,13.8
"338",36.5479,-120.321,319.8,2008-03-20,"1845",71,299.9,14.3
"339",36.5463,-120.3085,315.8,2008-03-20,"1845",49,297.5,10.1
"340",36.5384,-120.3227,316.9,2008-03-20,"1845",44,300.4,11.2
"341",36.5368,-120.3102,315.6,2008-03-20,"1845",28,299.4,9.7
"342",34.2953,-118.9318,310.4,2008-03-20,"1845",56,299.1,4.5
"343",36.2883,-119.3628,313.3,2008-03-20,"1845",66,296.6,7.7
"344",34.2969,-118.9426,311.9,2008-03-20,"1845",63,299.2,5.7
"345",36.2898,-119.3744,315.5,2008-03-20,"1845",72,297.1,9.7
"346",41.7975,-122.4475,306.7,2008-03-21,"1926",64,292,6.5
"347",37.9519,-121.3582,303.7,2008-03-21,"1927",23,292.6,6.1
"348",36.5413,-120.3276,308.9,2008-03-21,"1927",60,296.8,16.8
"349",36.5382,-120.3097,308.6,2008-03-21,"1927",58,296.2,16.6
"350",39.2082,-122.1884,315.9,2008-03-21,"1927",76,295.4,17.4
"351",39.3434,-122.2281,322.5,2008-03-21,"1927",82,297.5,29.3
"352",39.3466,-122.2448,307,2008-03-21,"1927",53,294.2,6.7
"353",39.3972,-122.0245,318.1,2008-03-21,"1927",78,295.3,23.2
"354",39.4006,-122.0416,315.9,2008-03-21,"1927",76,295.8,19.3
"355",35.0773,-118.935,314.1,2008-03-21,"1928",61,300.7,31.4
"356",41.0492,-120.7712,305.3,2008-03-22,"1831",61,278.6,25.3
"357",41.0447,-120.7559,312,2008-03-22,"1831",72,278.8,36.4
"358",40.187,-116.8128,310.8,2008-03-22,"1831",65,294.6,7.9
"359",36.4876,-119.6087,312.7,2008-03-22,"1832",46,298.8,6.2
"360",36.546,-120.3159,318.4,2008-03-22,"1832",62,300.9,20.1
"361",36.547,-120.3218,316.6,2008-03-22,"1832",61,301.5,18.2
"362",35.9013,-119.1329,318.2,2008-03-22,"1832",71,300.3,12.6
"363",39.1003,-122.473,310.9,2008-03-22,"1832",68,294.1,26.6
"364",39.105,-122.478,316.8,2008-03-22,"1832",72,294,40.6
